index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
10	Self	S200121	0.5	2	1	1	2	0.8	1150.0000023	1066.6666688	2216.6666711000003	2350.0000047	Major	Wrong_doings	38	You have been restricting your electricity consumption	C1_29	0.45	Easy	I1_50	55	Today is Sunday	0.0	Yes	LEFT	721.4365999999472	RIGHT	1343.577400000072	LEFT	2007.705200000032	LEFT	2065.257699999961	11.199999999999998	0.8	Probable_Lie	LEFT	RIGHT	1	1688.09310000006	10	2020-01-21 11:56:45.046102
51	Self	S200121	0.5	1	2	1	2	0.7	1433.3333362	1000.000002	2500.000005	2350.0000047	Major	Wrong_doings	19	You have participated in a scamming business	C2_45	0.45	Hard	I1_54	36	Singapore is in Africa	0.0	Yes	LEFT	1185.7201999999916	RIGHT	912.4097999999776	LEFT	1336.6267000000107	LEFT	1586.7504999999935	10.499999999999998	0.7	Probable_Lie	LEFT	RIGHT	1	1469.8779999999942	11	2020-01-21 11:57:11.397941
19	Self	S200121	0.6666666666666666	1	2	1	2	0.7	1283.3333359	1066.6666688	1783.3333369	1650.0000033	Major	Wrong_doings	18	You have sold illegal drugs	C1_11	0.0	Easy	I2_58	10	French is Singapore's official language	0.0	Yes	RIGHT	1073.935399999982	RIGHT	718.8724000000093	LEFT	1447.1130000000585	LEFT	1376.4991000000464	11.199999999999998	0.7	Probable_Truth	LEFT	LEFT	2	830.9480000000349	12	2020-01-21 11:57:35.207095
104	Computer	S200121	0.5	2	1	1	2	0.4	1283.3333359	1500.000003	2066.6666708	2350.0000047	Major	Good_deeds	25	You have eaten something in the MRT train	C1_60	0.95	Easy	I2_17	1	It takes 112 years to build the Pisa Tower	0.0	No	LEFT	391.2930999999844	LEFT	878.9616999999907	RIGHT	2055.534699999953	LEFT	1818.166299999916	11.199999999999998	0.4	Probable_Lie	LEFT	LEFT	6	849.6803900860644	13	2020-01-21 11:58:00.981910
20	Self	S200121	0.6666666666666666	1	2	2	1	0.5	1150.0000023	1216.6666691	1933.3333372	1500.000003	Minor	Wrong_doings	50	You have helped others to pick up their belongings	C2_36	0.95	Easy	I1_10	2	The Franco-Prussian War occurred in the 19th century	1.0	No	RIGHT	682.6661000000058	RIGHT	568.6436999999387	LEFT	2564.633000000072	RIGHT	1350.700599999982	11.699999999999998	0.5	Probable_Truth	RIGHT	RIGHT	3	925.184300000069	14	2020-01-21 11:58:25.453548
21	Self	S200121	0.6666666666666666	1	2	2	1	0.6	1500.000003	1283.3333359	2350.0000047	2500.000005	Major	Good_deeds	19	You have drunk alcohol when you were underage	C2_50	0.7	Hard	I1_45	33	It sometimes snows in Singapore	1.0	Yes	RIGHT	794.1198999999415	RIGHT	614.9566999999934	LEFT	1310.1739999999609	LEFT	1486.9042000000263	12.299999999999995	0.6	Probable_Truth	LEFT	LEFT	2	1138.264700000036	15	2020-01-21 11:58:51.006237
125	Computer	S200121	0.6666666666666666	2	1	2	1	0.8	1500.000003	1150.0000023	2500.000005	1933.3333372	Minor	Good_deeds	59	You have helped your parents when asked to	C1_20	1.0	Hard	I1_35	40	Statute of Liberty is in New York	0.0	Yes	RIGHT	959.5962000000782	LEFT	1119.1546000000017	RIGHT	1699.007800000004	RIGHT	2216.632200000049	12.299999999999995	0.8	Probable_Truth	LEFT	LEFT	2	817.5906871079783	16	2020-01-21 11:59:17.469819
63	Self	S200121	0.5	2	1	2	1	0.5	1216.6666691	1350.0000027	1933.3333372	1650.0000033	Major	Wrong_doings	57	You have a non-judgmental attitude towards everyone	C2_40	0.0	Easy	I1_39	8	Cheese is an Asian staple	0.777777777777778	Yes	RIGHT	648.1650000000627	RIGHT	876.8231000000242	LEFT	1647.6784999999836	RIGHT	1455.0550000000158	12.799999999999995	0.5	Probable_Truth	LEFT	RIGHT	4	1506.758600000012	17	2020-01-21 11:59:42.326114
14	Self	S200121	0.5	2	1	2	1	0.7	1500.000003	1150.0000023	2350.0000047	2500.000005	Major	Wrong_doings	60	You have organized a violent protest	C1_46	0.0	Hard	I2_46	17	Beer is an alcoholic drink	0.0	Yes	LEFT	575.0835999999708	RIGHT	1297.0116999999846	RIGHT	2196.4815000000044	LEFT	1095.2366999999867	12.099999999999998	0.7	Probable_Lie	RIGHT	RIGHT	3	976.2233000000152	18	2020-01-21 12:00:08.542900
124	Computer	S200121	0.6666666666666666	2	1	2	1	0.4	1150.0000023	1216.6666691	1783.3333369	2350.0000047	Major	Wrong_doings	34	You have gossiped about your best friend	C1_43	0.65	Easy	I1_12	12	There is typically 0.6 grams of mercury in glass thermometer	0.0555555555555556	No	RIGHT	657.1294999999964	LEFT	1153.1072999999878	RIGHT	2475.1274000000194	LEFT	1192.0026000000234	12.099999999999998	0.4	Probable_Truth	LEFT	LEFT	1	644.1337804324214	19	2020-01-21 12:00:33.742568
27	Self	S200121	0.6666666666666666	2	1	1	2	0.5	1500.000003	1433.3333362	1783.3333369	2066.6666708	Minor	Good_deeds	43	You have been arrested	C1_49	0.0	Hard	I2_40	36	Penguin can fly with their wings	0.611111111111111	Yes	RIGHT	543.5013000000026	RIGHT	593.0898000000298	LEFT	1647.537199999988	LEFT	944.3642999999612	12.599999999999998	0.5	Probable_Truth	LEFT	LEFT	2	916.4021999999932	20	2020-01-21 12:00:57.742219
119	Computer	S200121	0.6666666666666666	1	2	2	1	0.7	1433.3333362	1216.6666691	2350.0000047	1500.000003	Minor	Good_deeds	36	You have bought cigarettes for a minor	C1_39	0.55	Hard	I2_38	25	Cleopatra was born in Greece	0.0555555555555556	No	LEFT	816.7286999999988	LEFT	952.6832999999896	LEFT	1334.7046000000091	LEFT	1608.9794999999183	12.599999999999998	0.7	Probable_Lie	LEFT	RIGHT	1	820.4279812874472	21	2020-01-21 12:01:22.342366
97	Computer	S200121	0.5	1	2	1	2	0.7	1350.0000027	1216.6666691	1783.3333369	2216.6666711000003	Major	Wrong_doings	8	You have given directions to a lost tourist	C2_8	1.0	Easy	I2_35	27	North Korea is more developed than South Korea	0.833333333333333	Yes	LEFT	2807.9058000000714	LEFT	720.4105999999229	LEFT	1823.704500000076	RIGHT	1439.296499999955	12.599999999999998	0.7	Probable_Lie	RIGHT	RIGHT	1	768.2285335337685	22	2020-01-21 12:01:49.038001
61	Self	S200121	0.5	2	1	2	1	0.8	1350.0000027	1500.000003	1650.0000033	2500.000005	Major	Good_deeds	28	You have failed to keep promises	C2_60	1.0	Hard	I2_4	4	Summer is hotter than winter	0.111111111111111	No	RIGHT	616.5672000000768	RIGHT	1014.3846999999369	RIGHT	1613.686199999961	LEFT	1136.4384000000882	13.4	0.8	Probable_Truth	RIGHT	LEFT	2	1207.512799999904	23	2020-01-21 12:02:14.197766
99	Computer	S200121	0.5	1	2	1	2	0.6	1500.000003	1000.000002	2216.6666711000003	1650.0000033	Minor	Good_deeds	42	You have taken part in burglary	C1_42	0.2	Easy	I2_27	60	Dutch is the 6th Europe's most widely spoken language	0.0555555555555556	No	LEFT	766.1426999999321	LEFT	496.224600000005	RIGHT	2070.9441999999854	LEFT	1224.9149000000443	13.4	0.6	Probable_Lie	LEFT	LEFT	4	669.9644032686618	24	2020-01-21 12:02:38.360197
29	Self	S200121	0.6666666666666666	2	1	2	1	0.2	1000.000002	1150.0000023	2216.6666711000003	1783.3333369	Minor	Good_deeds	59	You have helped your parents when asked to	C1_20	1.0	Hard	I1_35	40	Statute of Liberty is in New York	0.0	Yes	RIGHT	776.202299999909	RIGHT	929.5895999999856	RIGHT	1019.0732000000936	RIGHT	1223.3075999999985	13.599999999999998	0.2	Probable_Truth	RIGHT	RIGHT	3	1699.314799999911	25	2020-01-21 12:03:02.734334
113	Computer	S200121	0.6666666666666666	1	2	1	2	0.1	1000.000002	1350.0000027	2216.6666711000003	1650.0000033	Major	Good_deeds	53	You have been donating all your excess food to a food bank	C1_24	0.15	Easy	I2_49	49	Mexico's National Day is September 16	0.0555555555555556	Yes	LEFT	1376.5190000000302	LEFT	608.656099999962	LEFT	1463.006500000006	RIGHT	2238.3740000000216	13.599999999999998	0.1	Probable_Lie	RIGHT	RIGHT	1	650.6000326912788	26	2020-01-21 12:03:27.861860
136	Computer	S200121	0.8333333333333334	2	1	1	2	0.3	1350.0000027	1000.000002	1783.3333369	1650.0000033	Major	Good_deeds	3	You have taken responsibility for your actions	C1_22	0.1	Easy	I1_41	43	Some owl species hunt fish	0.0	No	RIGHT	1105.0718000000188	LEFT	760.0424999999404	RIGHT	1454.839199999924	RIGHT	1431.1365999999452	13.599999999999998	0.3	Probable_Truth	RIGHT	RIGHT	3	781.556561737551	27	2020-01-21 12:03:51.750337
103	Computer	S200121	0.5	1	2	2	1	0.1	1216.6666691	1350.0000027	2066.6666708	1933.3333372	Minor	Wrong_doings	43	You have said thank you when you have received help	C2_14	1.0	Hard	I1_21	28	The Moon orbits around the Earth	0.0	Yes	LEFT	1254.649900000004	LEFT	744.5792000000893	LEFT	2576.905399999987	RIGHT	1462.3266000000967	13.599999999999998	0.1	Probable_Lie	LEFT	LEFT	5	892.1635738492582	28	2020-01-21 12:04:17.822386
90	Self	S200121	0.8333333333333334	2	1	1	2	0.6	1500.000003	1216.6666691	2066.6666708	2350.0000047	Minor	Wrong_doings	7	You have done something against your values	C2_9	0.0	Hard	I2_28	37	It takes 500 days to travel from Earth to Mars	0.944444444444444	Yes	LEFT	640.5271000000994	RIGHT	1318.539200000032	RIGHT	2904.944099999966	LEFT	1706.5913000001274	12.999999999999998	0.6	Probable_Lie	RIGHT	RIGHT	1	1252.2337999998854	29	2020-01-21 12:04:45.350773
69	Self	S200121	0.6666666666666666	1	2	2	1	0.4	1000.000002	1350.0000027	2500.000005	1650.0000033	Minor	Wrong_doings	13	You have extorted money from anyone	C2_57	0.2	Easy	I1_52	52	Obama is the USA president now	0.777777777777778	No	RIGHT	693.041600000015	RIGHT	847.9161999998723	LEFT	1613.5163999999804	LEFT	1023.9444000001184	13.4	0.4	Probable_Truth	LEFT	LEFT	1	987.3153000000912	30	2020-01-21 12:05:09.589415
70	Self	S200121	0.6666666666666666	1	2	2	1	0.7	1350.0000027	1000.000002	1650.0000033	2066.6666708	Major	Wrong_doings	57	You have attended all lectures as a student	C2_48	1.0	Hard	I1_38	38	Septicemia is a lung infection condition	0.888888888888889	Yes	LEFT	1006.6581999999472	RIGHT	551.8807000000834	LEFT	1383.372799999961	RIGHT	1271.783400000004	12.7	0.7	Probable_Lie	RIGHT	RIGHT	1	973.0107999998836	31	2020-01-21 12:05:33.414738
64	Self	S200121	0.6666666666666666	1	2	1	2	0.5	1500.000003	1283.3333359	2350.0000047	2500.000005	Major	Good_deeds	23	You have said sorry when you were rude	C1_59	0.55	Hard	I2_13	13	The sun rises at night	0.944444444444444	No	LEFT	779.2454000000362	RIGHT	360.982500000091	LEFT	1311.5795000001071	RIGHT	2086.0141999999087	12.2	0.5	Probable_Lie	RIGHT	RIGHT	2	993.0699000001368	32	2020-01-21 12:05:59.150685
26	Self	S200121	0.6666666666666666	2	1	1	2	0.1	1150.0000023	1216.6666691	1933.3333372	2216.6666711000003	Major	Good_deeds	11	You have returned your trays in food courts	C1_6	0.0	Hard	I2_36	24	Singapore is a country	0.888888888888889	Yes	RIGHT	456.1923000001116	RIGHT	1956.7635000000791	RIGHT	768.0725000000166	RIGHT	1376.8351000001076	12.3	0.1	Probable_Truth	RIGHT	RIGHT	3	1526.6028000000915	33	2020-01-21 12:06:24.325917
72	Self	S200121	0.6666666666666666	2	1	1	2	0.8	1066.6666688	1066.6666688	2216.6666711000003	1650.0000033	Major	Wrong_doings	58	You have taken months off to volunteer	C1_14	0.0	Easy	I1_57	54	There are 9 rings in the Olympic flag	0.0	No	RIGHT	599.6041000000787	RIGHT	809.3105000000378	LEFT	1679.4806999998857	RIGHT	1750.9359000000586	13.1	0.8	Probable_Truth	RIGHT	RIGHT	6	1000.3086000001532	34	2020-01-21 12:06:48.743077
68	Self	S200121	0.6666666666666666	1	2	2	1	0.8	1283.3333359	1150.0000023	1933.3333372	1500.000003	Minor	Wrong_doings	36	You have claimed doing things that you never did	C2_23	0.0	Hard	I1_14	9	Polish is 20th most spoken language in the World	0.0	Yes	RIGHT	1243.2229999999436	RIGHT	424.8110000000906	LEFT	2455.983900000092	LEFT	2391.52369999988	13.9	0.8	Probable_Truth	LEFT	LEFT	2	2213.999799999783	35	2020-01-21 12:07:15.910850
42	Self	S200121	0.8333333333333334	2	1	1	2	0.5	1066.6666688	1433.3333362	1933.3333372	2350.0000047	Minor	Good_deeds	58	You have thrown your trash into the bin	C2_3	1.0	Hard	I2_6	13	A square has 3 corners	0.944444444444444	No	RIGHT	561.0020000001441	RIGHT	964.0750999999456	LEFT	2064.933999999994	RIGHT	1450.6137000000765	14.4	0.5	Probable_Truth	RIGHT	RIGHT	5	2203.424600000062	36	2020-01-21 12:07:42.512128
1	Self	S200121	0.5	1	2	1	2	0.6	1283.3333359	1216.6666691	2350.0000047	2216.6666711000003	Major	Wrong_doings	8	You have given directions to a lost tourist	C2_8	1.0	Easy	I2_35	27	North Korea is more developed than South Korea	0.833333333333333	Yes	RIGHT	1035.299799999848	RIGHT	1152.1640999999363	LEFT	1150.1071999998658	RIGHT	1137.2031999999308	15.0	0.6	Probable_Truth	LEFT	LEFT	3	1516.2879000001794	37	2020-01-21 12:08:08.142662
62	Self	S200121	0.5	2	1	2	1	0.6	1066.6666688	1000.000002	2216.6666711000003	2216.6666711000003	Minor	Wrong_doings	13	You have adopted a zero-waste lifestyle	C2_13	0.85	Hard	I1_19	32	Saturn's rings are between 30 and 300 feet thick	0.0	No	RIGHT	776.061000000027	RIGHT	752.6878000001034	LEFT	1615.354900000057	RIGHT	1313.4337999999843	15.6	0.6	Probable_Truth	RIGHT	RIGHT	6	1491.168900000048	38	2020-01-21 12:08:33.167436
45	Self	S200121	0.8333333333333334	2	1	2	1	0.7	1283.3333359	1500.000003	2216.6666711000003	1650.0000033	Minor	Good_deeds	22	You have cursed at your loved ones	C1_5	0.05	Hard	I1_43	41	The hyoid bone is the only jointless bone	0.833333333333333	Yes	LEFT	936.2337000000024	RIGHT	1264.7236999998768	LEFT	1151.1198000000604	LEFT	1520.117300000038	14.9	0.7	Probable_Lie	RIGHT	RIGHT	1	2308.3277000000635	39	2020-01-21 12:08:59.575218
106	Computer	S200121	0.5	2	1	1	2	0.2	1500.000003	1283.3333359	2500.000005	1500.000003	Major	Wrong_doings	38	You have been restricting your electricity consumption	C1_29	0.45	Easy	I1_50	55	Today is Sunday	0.0	Yes	LEFT	2376.066000000037	LEFT	1223.9322000000357	LEFT	1136.6460000001553	RIGHT	1742.938200000026	14.9	0.2	Probable_Lie	RIGHT	RIGHT	2	522.7691242586486	40	2020-01-21 12:09:25.926757
3	Self	S200121	0.5	1	2	1	2	0.2	1000.000002	1500.000003	1500.000003	2350.0000047	Minor	Good_deeds	42	You have taken part in burglary	C1_42	0.2	Easy	I2_27	60	Dutch is the 6th Europe's most widely spoken language	0.0555555555555556	No	LEFT	1214.0119999999115	RIGHT	367.8142999999636	LEFT	1152.736399999867	LEFT	1034.1567000000396	14.7	0.2	Probable_Lie	LEFT	LEFT	4	3085.559600000124	41	2020-01-21 12:09:51.702838
74	Self	S200121	0.6666666666666666	2	1	1	2	0.4	1283.3333359	1500.000003	1500.000003	2216.6666711000003	Minor	Good_deeds	27	You have intentionally let others cut in line	C2_27	1.0	Hard	I2_54	29	The first Olympic Games was held in the 5th century B.C	0.888888888888889	Yes	RIGHT	1151.6035999998169	RIGHT	1390.386400000125	LEFT	1352.2907000001396	LEFT	3560.1223000001028	15.1	0.4	Probable_Truth	RIGHT	RIGHT	3	1495.549100000062	42	2020-01-21 12:10:19.727957
38	Self	S200121	0.8333333333333334	1	2	2	1	0.5	1150.0000023	1433.3333362	2066.6666708	2500.000005	Minor	Good_deeds	6	You have cursed at others	C2_47	1.0	Hard	I1_42	30	R. Amundsen discovered the South Pole	0.111111111111111	No	RIGHT	862.7787999998873	RIGHT	565.4193000000305	LEFT	1565.3419000000213	LEFT	977.159100000108	15.6	0.5	Probable_Truth	RIGHT	RIGHT	6	1120.0092999999924	43	2020-01-21 12:10:44.542326
2	Self	S200121	0.5	1	2	1	2	0.4	1433.3333362	1000.000002	2500.000005	2066.6666708	Minor	Good_deeds	17	You have watched a pirated movie	C2_33	1.0	Hard	I1_46	3	Lehman Brothers went bankrupt on 20th September	0.722222222222222	No	RIGHT	1332.727499999919	RIGHT	480.2178999998432	RIGHT	1696.4715000001434	LEFT	1486.5766999998868	16.0	0.4	Probable_Truth	RIGHT	LEFT	2	1120.0976000000082	44	2020-01-21 12:11:10.230879
55	Self	S200121	0.5	1	2	2	1	0.6	1350.0000027	1500.000003	2350.0000047	2216.6666711000003	Minor	Good_deeds	45	You have made someone cry	C1_27	0.7	Easy	I1_26	25	Mageirocophobia is a fear of deathly disease	0.611111111111111	Yes	LEFT	1530.6401000000278	RIGHT	904.619700000012	LEFT	969.3830999999592	LEFT	1240.520300000071	15.4	0.6	Probable_Lie	LEFT	RIGHT	2	3681.7336000001433	45	2020-01-21 12:11:38.550582
84	Self	S200121	0.8333333333333334	1	2	2	1	0.2	1000.000002	1000.000002	1783.3333369	2350.0000047	Minor	Good_deeds	4	You have helped a friend in need	C1_33	0.9	Easy	I1_3	22	It is snowing outside now	0.0	Yes	RIGHT	695.8893000000899	RIGHT	1006.8867999998474	LEFT	1185.9497000000374	RIGHT	1088.2936000000427	15.6	0.2	Probable_Truth	LEFT	LEFT	1	1816.8252000000396	46	2020-01-21 12:12:03.055246
41	Self	S200121	0.8333333333333334	2	1	1	2	0.3	1000.000002	1216.6666691	2350.0000047	2216.6666711000003	Major	Wrong_doings	31	You have made counterfeit money	C2_16	0.0	Easy	I1_13	34	There are 20 bones in the human skull	0.944444444444444	Yes	RIGHT	416.481900000008	RIGHT	570.363000000043	RIGHT	1288.3842999999615	LEFT	1191.238099999964	15.9	0.3	Probable_Lie	LEFT	LEFT	2	1287.3771999998098	47	2020-01-21 12:12:27.166853
50	Self	S200121	0.5	1	2	1	2	0.8	1066.6666688	1150.0000023	1500.000003	1500.000003	Major	Good_deeds	52	You have kidnapped someone	C2_10	0.0	Easy	I1_4	26	The current century is 21st	0.888888888888889	No	RIGHT	884.3512999999348	RIGHT	489.8969000000761	RIGHT	1752.2710000000643	LEFT	948.608400000012	16.7	0.8	Probable_Truth	RIGHT	LEFT	2	4895.75519999994	48	2020-01-21 12:13:46.089172
65	Self	S200121	0.6666666666666666	1	2	1	2	0.1	1216.6666691	1066.6666688	1783.3333369	2216.6666711000003	Minor	Wrong_doings	48	You have engaged in arson	C1_36	0.65	Easy	I2_51	59	December is the last month of the year	0.0	Yes	LEFT	1433.8823999999022	RIGHT	807.0631000000503	RIGHT	1184.1412000001128	LEFT	1376.5662000000702	16.599999999999998	0.1	Probable_Lie	RIGHT	RIGHT	1	1380.0556000001052	49	2020-01-21 12:14:11.135874
0	Self	S200121	0.5	1	2	1	2	0.3	1216.6666691	1283.3333359	2216.6666711000003	1783.3333369	Major	Wrong_doings	28	You have faked an illness	C1_28	0.9	Hard	I1_28	35	Mozambique is the world's poorest country	0.0555555555555556	No	LEFT	1032.2949000001245	RIGHT	1104.7727999998642	RIGHT	1510.8694999998988	LEFT	755.5757999998605	16.299999999999997	0.3	Probable_Lie	LEFT	LEFT	4	1415.5333000001065	50	2020-01-21 12:14:36.031545
89	Self	S200121	0.8333333333333334	2	1	1	2	0.3	1350.0000027	1350.0000027	2216.6666711000003	2066.6666708	Major	Good_deeds	15	You have cheated on a national exam	C2_37	0.95	Easy	I2_60	24	It is night time now	0.888888888888889	No	LEFT	592.5942999999734	RIGHT	1535.372499999994	LEFT	1152.1253000000795	LEFT	1020.6514999999854	15.999999999999996	0.3	Probable_Lie	LEFT	RIGHT	1	3674.9288999999408	51	2020-01-21 12:15:03.567354
91	Self	S200121	0.8333333333333334	2	1	1	2	0.4	1066.6666688	1433.3333362	1933.3333372	2500.000005	Major	Wrong_doings	9	You have stolen something	C2_7	0.65	Hard	I1_37	28	The Seine river is 50 feet above sea level	0.722222222222222	No	RIGHT	463.0088999999771	RIGHT	780.4349000000457	RIGHT	1174.9995000000126	LEFT	861.6107000000284	16.399999999999995	0.4	Probable_Truth	LEFT	LEFT	1	954.1013000000476	52	2020-01-21 12:15:27.310962
9	Self	S200121	0.5	2	1	1	2	0.2	1066.6666688	1283.3333359	1500.000003	2216.6666711000003	Minor	Wrong_doings	29	You have blackmailed others for money	C1_30	0.85	Easy	I1_53	50	Nomophobia is the fear of being without a phone or computer	0.0	No	LEFT	439.8834000000989	RIGHT	884.3182000000525	LEFT	1142.5884000000224	LEFT	834.9470999999085	16.199999999999996	0.2	Probable_Lie	LEFT	RIGHT	2	2062.2507999999016	53	2020-01-21 12:15:51.327399
79	Self	S200121	0.6666666666666666	2	1	2	1	0.1	1433.3333362	1150.0000023	2066.6666708	1783.3333369	Minor	Good_deeds	35	You have assisted in a crime	C2_35	0.95	Easy	I2_56	53	Christmas Day is in March	0.777777777777778	No	RIGHT	582.8321000001324	RIGHT	901.107599999932	LEFT	1315.3199999999288	LEFT	744.8996000000534	16.299999999999997	0.1	Probable_Truth	LEFT	LEFT	1	1431.8192999999155	54	2020-01-21 12:16:15.312274
