index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
97	Computer	S200116	0.5	1	2	1	2	0.3	1433.3333362	1500.000003	1933.3333372	1500.000003	Minor	Wrong_doings	10	You have pretended to be busy to avoid a social situation	C1_4	1.0	Hard	I2_51	45	Singapore is a poor country	0.777777777777778	Yes	LEFT	215.9499000000551	LEFT	355.9738000000152	LEFT	1063.7633999999707	LEFT	1499.4865999999547	10.7	0.3	Probable_Lie	LEFT	RIGHT	1	806.1283911353561	16	2020-01-16 11:31:27.293389
27	Self	S200116	0.6666666666666666	2	1	1	2	0.6	1000.000002	1066.6666688	1650.0000033	1650.0000033	Major	Wrong_doings	50	You have helped with household chores	C2_57	0.0	Easy	I1_24	34	There are 9 rings in the Olympic flag	0.888888888888889	Yes	RIGHT	303.3990999999787	RIGHT	216.58949999994093	LEFT	1391.335099999992	RIGHT	909.9062999999888	11.3	0.6	Probable_Truth	RIGHT	RIGHT	5	720.1906999999892	17	2020-01-16 11:31:48.774299
20	Self	S200116	0.6666666666666666	1	2	2	1	0.3	1433.3333362	1000.000002	1783.3333369	1783.3333369	Major	Good_deeds	22	You have kept your promises	C2_29	0.1	Hard	I1_45	45	Brazil is in South America	0.777777777777778	Yes	LEFT	902.8124000000162	RIGHT	575.2041999999165	RIGHT	1028.4798000000137	RIGHT	639.6362000000408	11.3	0.3	Probable_Lie	LEFT	LEFT	6	694.1380000000663	18	2020-01-16 11:32:11.189277
132	Computer	S200116	0.8333333333333334	1	2	2	1	0.8	1216.6666691	1433.3333362	2350.0000047	1933.3333372	Major	Wrong_doings	19	You have drunk alcohol when you were underage	C2_31	1.0	Easy	I1_36	23	North Korea is more developed than South Korea	0.0	Yes	LEFT	224.452499999984	LEFT	616.260900000043	LEFT	1538.6238999999478	LEFT	1287.9751000000397	11.3	0.8	Probable_Lie	RIGHT	LEFT	2	695.6837636924745	19	2020-01-16 11:32:35.061719
62	Self	S200116	0.5	2	1	2	1	0.5	1283.3333359	1433.3333362	2216.6666711000003	2216.6666711000003	Major	Good_deeds	47	You have violated a traffic law	C2_47	0.75	Hard	I2_52	25	Acoustic Kitty refers to cat with implants	0.0	No	RIGHT	687.9389000000629	RIGHT	223.7667999999076	LEFT	1784.4566999999645	LEFT	840.1465000000599	11.8	0.5	Probable_Truth	LEFT	LEFT	1	1028.0800000000454	20	2020-01-16 11:32:59.348920
114	Computer	S200116	0.6666666666666666	1	2	1	2	0.2	1066.6666688	1433.3333362	2066.6666708	1783.3333369	Major	Good_deeds	34	You have borrowed things and never returned	C1_39	0.8	Easy	I2_27	24	A caterpillar has more muscle than a human	0.722222222222222	No	LEFT	86.2933000000794	RIGHT	669.4476000000122	RIGHT	1486.8911999999457	LEFT	1257.0677999999589	11.8	0.2	Probable_Truth	LEFT	LEFT	1	886.2489810843089	21	2020-01-16 11:33:22.653113
32	Self	S200116	0.8333333333333334	1	2	1	2	0.5	1000.000002	1500.000003	2216.6666711000003	2216.6666711000003	Major	Good_deeds	48	You have said sorry when you were rude	C1_23	0.0	Hard	I2_60	16	The hyoid bone is the only jointless bone	0.666666666666667	Yes	RIGHT	232.48790000002373	RIGHT	696.382500000027	RIGHT	1423.8082000000531	RIGHT	1128.8909999999532	12.3	0.5	Probable_Lie	LEFT	LEFT	4	627.6288999999906	22	2020-01-16 11:33:46.268862
86	Self	S200116	0.8333333333333334	1	2	2	1	0.4	1066.6666688	1350.0000027	2066.6666708	1500.000003	Major	Wrong_doings	37	You have engaged in arson	C1_1	0.2	Easy	I1_3	3	Milwaukee Art Museum is located in California	0.944444444444444	Yes	RIGHT	238.99449999998976	RIGHT	364.2344000001003	LEFT	1732.9535000000078	LEFT	903.5801999999647	12.7	0.4	Probable_Truth	LEFT	LEFT	1	705.135499999983	23	2020-01-16 11:34:08.773134
140	Computer	S200116	0.8333333333333334	2	1	2	1	0.2	1350.0000027	1350.0000027	1783.3333369	2350.0000047	Major	Wrong_doings	5	You have volunteered for a disaster-related humanitarian mission	C2_52	0.85	Hard	I1_19	1	R. Amundsen discovered the South Pole	0.0	Yes	LEFT	656.0187999999698	RIGHT	199.22859999996945	RIGHT	2049.877100000004	RIGHT	1128.0069000000594	12.7	0.2	Probable_Truth	RIGHT	RIGHT	2	987.1795539018714	24	2020-01-16 11:34:33.197077
136	Computer	S200116	0.8333333333333334	2	1	1	2	0.3	1283.3333359	1216.6666691	2066.6666708	2066.6666708	Minor	Good_deeds	11	You have bought cocaine	C2_11	0.0	Hard	I1_35	57	"Statueof Liberty is 151 feet tall"	1.0	No	LEFT	695.3704000000016	RIGHT	199.27289999998263	RIGHT	1102.841900000044	LEFT	878.544799999986	12.7	0.3	Probable_Truth	LEFT	LEFT	1	911.255407755894	25	2020-01-16 11:34:56.197231
21	Self	S200116	0.6666666666666666	1	2	2	1	0.4	1066.6666688	1216.6666691	1650.0000033	2066.6666708	Minor	Good_deeds	39	You have cursed at others	C1_34	0.0	Easy	I1_14	50	Animals are living things	0.944444444444444	No	RIGHT	215.57469999993373	LEFT	1055.0583000000415	RIGHT	1005.1062999999658	LEFT	1270.9666999999172	12.3	0.4	Probable_Lie	LEFT	LEFT	5	605.3105000000869	26	2020-01-16 11:35:18.924350
100	Computer	S200116	0.5	1	2	2	1	0.6	1066.6666688	1350.0000027	1650.0000033	1650.0000033	Major	Good_deeds	4	You have returned your trays in food courts	C1_28	0.95	Hard	I1_60	51	Nanyang Technological University is in Australia	0.0555555555555556	No	LEFT	232.68069999994623	LEFT	631.6735000000335	LEFT	1302.842999999939	RIGHT	1038.7398000000303	12.3	0.6	Probable_Lie	RIGHT	RIGHT	3	673.9073966205946	27	2020-01-16 11:35:41.084898
119	Computer	S200116	0.6666666666666666	1	2	2	1	0.3	1000.000002	1150.0000023	1650.0000033	1500.000003	Major	Wrong_doings	46	You have participated in a scamming business	C2_46	0.85	Easy	I2_24	26	South East Asia is currently free from polio	0.0	No	LEFT	126.14810000002308	LEFT	796.1241999998947	LEFT	1804.032099999972	LEFT	1022.6966999999833	12.3	0.3	Probable_Truth	LEFT	RIGHT	3	714.7391246404995	28	2020-01-16 11:36:03.428433
102	Computer	S200116	0.5	1	2	2	1	0.8	1500.000003	1066.6666688	1500.000003	1933.3333372	Minor	Wrong_doings	28	You have sign up to sponsor a needy child	C2_10	0.15	Hard	I1_15	18	There are 7 days in a week	0.0	Yes	LEFT	71.6840999998567	RIGHT	686.5664000001743	RIGHT	1086.014400000067	LEFT	1318.0611000000226	12.3	0.8	Probable_Truth	LEFT	LEFT	1	854.027774964192	29	2020-01-16 11:36:26.012256
116	Computer	S200116	0.6666666666666666	1	2	2	1	0.4	1350.0000027	1216.6666691	2500.000005	2216.6666711000003	Major	Good_deeds	22	You have kept your promises	C2_29	0.1	Hard	I1_45	45	Brazil is in South America	0.777777777777778	Yes	LEFT	215.98489999996676	LEFT	736.377100000027	RIGHT	1161.3801999999396	RIGHT	791.4624000000003	12.3	0.4	Probable_Lie	RIGHT	LEFT	6	618.8064205250365	30	2020-01-16 11:36:49.389132
99	Computer	S200116	0.5	1	2	1	2	0.5	1150.0000023	1216.6666691	2500.000005	1783.3333369	Major	Good_deeds	50	You have made someone cry	C1_47	1.0	Easy	I2_45	17	Hot chocolate was created by the Mayan culture	0.888888888888889	Yes	LEFT	231.6213999999945	LEFT	1143.6989999999696	RIGHT	1943.6217999998464	LEFT	1369.8981999998523	12.3	0.5	Probable_Lie	RIGHT	LEFT	5	677.1173451676725	31	2020-01-16 11:37:13.980984
124	Computer	S200116	0.6666666666666666	2	1	2	1	0.1	1216.6666691	1283.3333359	1783.3333369	1933.3333372	Minor	Wrong_doings	18	You have stopped using products tested on animals	C1_13	0.45	Hard	I2_30	24	There are 6000 spoken languages in the World	0.0	Yes	LEFT	608.2066999999824	RIGHT	248.69420000004536	RIGHT	1434.7900999998728	RIGHT	2431.3993000000664	12.3	0.1	Probable_Truth	LEFT	LEFT	1	660.9246338837894	32	2020-01-16 11:37:38.155808
51	Self	S200116	0.5	1	2	1	2	0.4	1066.6666688	1500.000003	2350.0000047	2500.000005	Major	Wrong_doings	45	You have helped a friend in need	C1_45	0.0	Easy	I2_48	2	Fibers in oranges can be used to make fabric	0.666666666666667	No	RIGHT	112.45400000007066	RIGHT	682.438700000148	RIGHT	1710.548400000107	RIGHT	820.7677000000331	12.7	0.4	Probable_Truth	RIGHT	LEFT	2	962.7468000001044	33	2020-01-16 11:38:02.436815
87	Self	S200116	0.8333333333333334	1	2	2	1	0.7	1350.0000027	1000.000002	1500.000003	1650.0000033	Minor	Good_deeds	42	You have taken responsibility for your actions	C1_42	0.0	Hard	I1_52	52	Pyramid of Giza is 468 feet tall	0.0	No	RIGHT	233.5431000001336	RIGHT	382.0600000001377	LEFT	1456.307899999956	RIGHT	695.0148000000809	13.4	0.7	Probable_Truth	RIGHT	RIGHT	3	540.7935000000634	34	2020-01-16 11:38:23.812508
69	Self	S200116	0.6666666666666666	1	2	2	1	0.2	1000.000002	1500.000003	1500.000003	2500.000005	Major	Good_deeds	30	You have said thank you when you have received help	C2_1	0.0	Hard	I2_41	41	Today is a weekday	0.888888888888889	No	RIGHT	223.9052999998421	RIGHT	332.3955000000751	RIGHT	1397.2529000000122	RIGHT	990.2695000000676	13.6	0.2	Probable_Truth	LEFT	LEFT	1	563.4405999999217	35	2020-01-16 11:38:46.396773
68	Self	S200116	0.6666666666666666	1	2	2	1	0.3	1350.0000027	1066.6666688	1933.3333372	1500.000003	Minor	Wrong_doings	53	You have watched a pirated movie	C2_42	0.0	Hard	I1_32	10	Arabi is the oldest surviving breed of horse	0.0	Yes	RIGHT	648.9869000001818	RIGHT	643.4027000000242	LEFT	2219.8702000000594	LEFT	1304.1892999999618	13.9	0.3	Probable_Truth	LEFT	LEFT	1	782.2768999999425	36	2020-01-16 11:39:10.421496
23	Self	S200116	0.6666666666666666	1	2	2	1	0.2	1216.6666691	1500.000003	2350.0000047	1933.3333372	Major	Wrong_doings	46	You have participated in a scamming business	C2_46	0.85	Easy	I2_24	26	South East Asia is currently free from polio	0.0	No	RIGHT	208.9943999999377	LEFT	738.3488999998917	LEFT	1731.5653000000566	LEFT	760.1302000000487	13.7	0.2	Probable_Lie	LEFT	LEFT	5	660.0799999998799	37	2020-01-16 11:39:34.091740
91	Self	S200116	0.8333333333333334	2	1	1	2	0.8	1150.0000023	1066.6666688	1933.3333372	1500.000003	Minor	Wrong_doings	60	You have a non-judgmental attitude towards everyone	C1_24	1.0	Easy	I2_58	17	Nomophobia is the fear of being without a phone or computer	0.722222222222222	No	RIGHT	308.2995000002029	RIGHT	209.0387999999166	RIGHT	2222.1744999999373	RIGHT	1091.211899999962	14.500000000000002	0.8	Probable_Truth	LEFT	LEFT	1	665.0902999999744	38	2020-01-16 11:39:56.812417
26	Self	S200116	0.6666666666666666	2	1	1	2	0.8	1433.3333362	1433.3333362	2216.6666711000003	1783.3333369	Major	Good_deeds	35	You have held the elevator doors for others	C1_17	0.7	Hard	I1_46	30	Penguin can fly with their wings	0.0555555555555556	No	RIGHT	327.23940000005314	RIGHT	176.66680000002088	LEFT	913.3337999999184	RIGHT	995.8008999999493	15.300000000000002	0.8	Probable_Truth	RIGHT	RIGHT	5	743.0971999999656	39	2020-01-16 11:40:19.404913
133	Computer	S200116	0.8333333333333334	1	2	2	1	0.2	1283.3333359	1350.0000027	1933.3333372	2066.6666708	Minor	Wrong_doings	25	You have eaten something in the MRT train	C1_20	0.0	Easy	I1_43	36	Earth's atmosphere extends up to 10,000km into space	0.944444444444444	No	LEFT	105.17099999992752	LEFT	376.822299999958	RIGHT	1685.8190000000377	LEFT	1094.5039000000634	15.300000000000002	0.2	Probable_Lie	RIGHT	RIGHT	1	562.5192430242233	40	2020-01-16 11:40:42.437170
41	Self	S200116	0.8333333333333334	2	1	1	2	0.5	1283.3333359	1150.0000023	1500.000003	2500.000005	Minor	Good_deeds	58	You have complimented others for good work	C1_46	0.65	Easy	I1_57	19	Vegetarians can eat vegetable products	0.944444444444444	Yes	RIGHT	507.5529999999162	LEFT	287.43630000008125	LEFT	1278.2772999998997	RIGHT	860.3458999998566	14.800000000000002	0.5	Probable_Lie	RIGHT	RIGHT	1	540.7811000000038	41	2020-01-16 11:41:04.924041
2	Self	S200116	0.5	1	2	1	2	0.5	1066.6666688	1283.3333359	1933.3333372	1500.000003	Minor	Good_deeds	59	You have taken part in burglary	C1_38	0.0	Easy	I2_18	60	Feijoa is a type of grape	0.0	No	RIGHT	208.92929999990884	RIGHT	387.97599999998056	LEFT	1335.9418999998525	LEFT	812.3931000000084	15.300000000000002	0.5	Probable_Truth	LEFT	LEFT	1	1105.323300000009	42	2020-01-16 11:41:27.132023
105	Computer	S200116	0.5	2	1	1	2	0.5	1433.3333362	1350.0000027	2066.6666708	2500.000005	Major	Good_deeds	16	You have coveted things that belong to others	C1_43	0.7	Hard	I1_9	26	Statute of Liberty is in New York	0.888888888888889	No	LEFT	644.1972000000078	RIGHT	88.12669999997524	RIGHT	878.7876000001233	LEFT	1299.088399999846	15.300000000000002	0.5	Probable_Truth	LEFT	RIGHT	5	564.3546767713837	43	2020-01-16 11:41:50.532413
76	Self	S200116	0.6666666666666666	2	1	2	1	0.6	1350.0000027	1283.3333359	2500.000005	1650.0000033	Minor	Good_deeds	48	You have confessed to your mistake	C2_36	0.0	Easy	I1_27	46	Mozambique is the world's poorest country	0.833333333333333	Yes	RIGHT	933.3566000000246	LEFT	272.36489999995683	LEFT	1422.9585000000498	RIGHT	1245.591900000136	14.700000000000005	0.6	Probable_Lie	RIGHT	RIGHT	1	572.3017999998774	44	2020-01-16 11:42:14.341652
74	Self	S200116	0.6666666666666666	2	1	1	2	0.7	1216.6666691	1150.0000023	2350.0000047	1933.3333372	Major	Good_deeds	33	You have fabricated facts about yourself	C1_12	0.0	Easy	I2_49	49	The Franco-Prussian War occurred in the 19th century	0.111111111111111	Yes	RIGHT	362.0464999999058	RIGHT	191.18800000001104	RIGHT	1053.9757999999892	LEFT	1164.5633999999063	15.400000000000002	0.7	Probable_Truth	RIGHT	RIGHT	6	738.3250999998836	45	2020-01-16 11:42:37.076695
83	Self	S200116	0.8333333333333334	1	2	1	2	0.6	1216.6666691	1066.6666688	2500.000005	1933.3333372	Minor	Wrong_doings	58	You have used heroin	C1_3	0.0	Hard	I2_6	22	Carnivore refers to meat-eater	0.0	No	RIGHT	142.34959999998864	RIGHT	509.1523999999481	RIGHT	1455.917399999862	LEFT	796.3237999999819	16.000000000000004	0.6	Probable_Truth	LEFT	LEFT	1	612.2144000000844	46	2020-01-16 11:42:59.884135
118	Computer	S200116	0.6666666666666666	1	2	2	1	0.8	1433.3333362	1500.000003	1933.3333372	2500.000005	Minor	Wrong_doings	54	You have made counterfeit money	C1_27	0.15	Easy	I1_26	42	The Seine river is 50 feet above sea level	0.0	Yes	LEFT	56.8670000000111	RIGHT	773.2201000001169	RIGHT	2316.923999999972	LEFT	919.7828999999728	16.000000000000004	0.8	Probable_Truth	RIGHT	RIGHT	4	932.2408402899408	47	2020-01-16 11:43:24.820078
109	Computer	S200116	0.5	2	1	2	1	0.8	1283.3333359	1150.0000023	2216.6666711000003	1933.3333372	Major	Good_deeds	40	You have been arrested	C1_16	0.05	Hard	I2_26	58	The Earth is round	0.0	Yes	LEFT	402.4010000000544	LEFT	175.95589999996264	RIGHT	886.1572999999225	LEFT	712.0073999999477	16.000000000000004	0.8	Probable_Lie	LEFT	RIGHT	2	548.5172711867384	48	2020-01-16 11:44:54.372487
43	Self	S200116	0.8333333333333334	2	1	1	2	0.7	1350.0000027	1350.0000027	1783.3333369	2350.0000047	Minor	Wrong_doings	46	You have failed to keep promises	C1_8	0.0	Hard	I1_13	54	Singapore is a country	0.944444444444444	No	RIGHT	298.21399999991627	RIGHT	88.621799999828	RIGHT	718.8375999999153	LEFT	984.6066999998584	16.700000000000003	0.7	Probable_Truth	RIGHT	RIGHT	5	514.8956000000453	49	2020-01-16 11:45:16.387582
24	Self	S200116	0.6666666666666666	2	1	1	2	0.2	1350.0000027	1000.000002	2066.6666708	1500.000003	Major	Good_deeds	35	You have bribed someone to improve a grade	C2_3	0.65	Easy	I2_44	38	Some owl species hunt fish	0.0555555555555556	No	RIGHT	653.7528999999722	LEFT	88.37290000019493	RIGHT	1631.296300000031	LEFT	1420.4661999999644	16.500000000000004	0.2	Probable_Lie	LEFT	LEFT	5	577.0626000000902	50	2020-01-16 11:45:39.252669
78	Self	S200116	0.6666666666666666	2	1	2	1	0.5	1000.000002	1000.000002	2066.6666708	2216.6666711000003	Minor	Wrong_doings	45	You have bribed a police officer	C1_48	0.9	Hard	I1_21	50	Singapore ranked 8th in World's smallest countries	0.888888888888889	Yes	RIGHT	286.2238000000161	RIGHT	184.3302000002041	LEFT	1886.5824000001796	LEFT	838.8294000001224	17.000000000000004	0.5	Probable_Truth	LEFT	LEFT	1	735.0887000000057	51	2020-01-16 11:46:02.042979
1	Self	S200116	0.5	1	2	1	2	0.6	1000.000002	1150.0000023	1650.0000033	2216.6666711000003	Minor	Wrong_doings	10	You have pretended to be busy to avoid a social situation	C1_4	1.0	Hard	I2_51	45	Singapore is a poor country	0.777777777777778	Yes	RIGHT	545.3147999999146	LEFT	888.8441999999941	LEFT	983.8093000000754	LEFT	1222.3814999999831	16.400000000000002	0.6	Probable_Lie	LEFT	RIGHT	1	906.6402999999356	52	2020-01-16 11:46:25.180440
75	Self	S200116	0.6666666666666666	2	1	1	2	0.2	1283.3333359	1350.0000027	1500.000003	2066.6666708	Major	Wrong_doings	30	You have lost everything just to help others	C2_45	0.05	Hard	I1_54	3	There are 10 continents in the World	0.611111111111111	No	RIGHT	709.9838999999974	RIGHT	495.21389999995336	LEFT	1552.2481999998945	LEFT	1445.3734999999597	16.6	0.2	Probable_Truth	LEFT	LEFT	1	766.9376000001193	53	2020-01-16 11:46:48.923893
85	Self	S200116	0.8333333333333334	1	2	2	1	0.5	1283.3333359	1150.0000023	2350.0000047	2350.0000047	Minor	Good_deeds	36	You have gossiped about your best friend	C2_2	0.55	Hard	I2_22	48	Mageirocophobia is a fear of deathly disease	0.0	No	RIGHT	86.66790000006586	RIGHT	322.1740999999838	RIGHT	1923.019899999872	LEFT	966.5293000000474	17.1	0.5	Probable_Truth	RIGHT	RIGHT	6	654.2994999999792	54	2020-01-16 11:47:12.587986
