index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
7	Self	S210204	0.5	1	2	2	1	0.6	1066.6666688	1433.3333362	1650.0000033	1650.0000033	Major	Wrong_doings	7	You have eaten something in the MRT train	C1_7	0.85	Hard	I2_36	36	Nanyang Technological University is in Australia	0.0	Yes	RIGHT	542.973800000027	RIGHT	527.9130999999779	LEFT	2311.3210999999865	LEFT	1559.32370000005	12.2	0.6	Probable_Truth	RIGHT	RIGHT	4	2037.3248000000783	10	2021-02-04 14:25:20.362123
55	Self	S210204	0.5	1	2	2	1	0.2	1283.3333359	1500.000003	1933.3333372	1933.3333372	Major	Good_deeds	45	You have returned your trays in food courts	C1_38	0.95	Easy	I1_33	22	Marijuana is legal in Singapore	0.0	No	RIGHT	692.8193999999621	RIGHT	464.7828000001937	RIGHT	1856.842700000016	LEFT	1133.7015999999949	12.4	0.2	Probable_Truth	LEFT	RIGHT	6	1536.6555999999036	11	2021-02-04 14:25:45.266841
52	Self	S210204	0.5	1	2	2	1	0.6	1066.6666688	1000.000002	2216.6666711000003	1650.0000033	Minor	Good_deeds	59	You have cursed at others	C1_28	1.0	Hard	I1_19	4	Milwaukee Art Museum is located in California	0.111111111111111	Yes	RIGHT	472.6740999999493	RIGHT	463.74869999999646	LEFT	2727.9207000001406	RIGHT	3640.118199999961	12.999999999999998	0.6	Probable_Truth	LEFT	LEFT	3	2135.9293000000434	12	2021-02-04 14:26:13.210448
20	Self	S210204	0.6666666666666666	1	2	2	1	0.6	1500.000003	1500.000003	2350.0000047	1783.3333369	Major	Good_deeds	3	You have taken responsibility for your actions	C1_3	0.0	Hard	I1_23	50	China is a part of Asia	1.0	No	LEFT	644.810600000028	RIGHT	615.9807999999884	RIGHT	1496.4763999998922	RIGHT	1563.437699999895	12.4	0.6	Probable_Lie	RIGHT	RIGHT	2	1443.263300000126	13	2021-02-04 14:26:38.681865
123	Computer	S210204	0.6666666666666666	2	1	1	2	0.3	1283.3333359	1283.3333359	2216.6666711000003	1650.0000033	Major	Wrong_doings	48	You have held the door open for a stranger	C1_58	0.05	Easy	I1_8	40	Septicemia is a lung infection condition	0.0	Yes	RIGHT	624.0450000000237	LEFT	696.2195999999494	RIGHT	1311.8285999998989	LEFT	2839.654800000062	12.4	0.3	Probable_Truth	LEFT	LEFT	2	937.4683893884958	14	2021-02-04 14:27:04.090270
98	Computer	S210204	0.5	1	2	1	2	0.1	1350.0000027	1283.3333359	1500.000003	1783.3333369	Minor	Wrong_doings	31	You have cheated on a national exam	C2_31	1.0	Easy	I1_15	34	Today is Sunday	0.777777777777778	No	RIGHT	958.6977999999816	LEFT	599.6883000000253	LEFT	1860.4941999999485	LEFT	1208.679200000006	12.4	0.1	Probable_Truth	LEFT	RIGHT	4	578.7079859640967	15	2021-02-04 14:27:27.785870
97	Computer	S210204	0.5	1	2	1	2	0.7	1066.6666688	1000.000002	1650.0000033	2216.6666711000003	Minor	Good_deeds	31	You have thrown your trash into the bin	C1_31	0.05	Easy	I2_50	38	Chickens lay eggs	0.833333333333333	Yes	RIGHT	461.3270000002103	LEFT	375.9119999999712	RIGHT	1873.2492999999977	RIGHT	1336.3902999999482	12.4	0.7	Probable_Truth	LEFT	RIGHT	6	783.6906559213423	16	2021-02-04 14:27:51.121567
74	Self	S210204	0.6666666666666666	2	1	1	2	0.4	1066.6666688	1283.3333359	1933.3333372	2216.6666711000003	Minor	Good_deeds	8	You have given way to the handicapped	C2_42	0.05	Hard	I1_10	10	French is Singapore's official language	0.0555555555555556	No	RIGHT	489.1832999999224	RIGHT	460.2383000001282	RIGHT	1864.0322999999623	LEFT	1334.9823000000924	12.8	0.4	Probable_Truth	RIGHT	RIGHT	6	825.0013000001672	17	2021-02-04 14:28:15.170229
111	Computer	S210204	0.5	2	1	2	1	0.7	1000.000002	1000.000002	2066.6666708	2066.6666708	Minor	Good_deeds	36	You have violated a traffic law	C1_36	0.8	Hard	I2_31	11	Mexico's National Day is September 16	0.833333333333333	Yes	RIGHT	423.7316999999621	LEFT	830.9655000000475	LEFT	1376.211300000023	LEFT	2829.807899999878	12.8	0.7	Probable_Truth	LEFT	RIGHT	6	611.7805275653317	18	2021-02-04 14:28:39.954290
62	Self	S210204	0.5	2	1	2	1	0.7	1500.000003	1350.0000027	1500.000003	1650.0000033	Minor	Good_deeds	40	You have adopted a zero-waste lifestyle	C1_12	1.0	Hard	I2_12	21	Singapore has four seasons	0.944444444444444	No	RIGHT	337.3666999998477	RIGHT	524.1651999999704	RIGHT	2080.3035999999797	LEFT	1727.5410000002012	13.499999999999998	0.7	Probable_Truth	RIGHT	RIGHT	5	1445.5718000001525	19	2021-02-04 14:29:04.640517
124	Computer	S210204	0.6666666666666666	2	1	2	1	0.8	1350.0000027	1150.0000023	1650.0000033	1933.3333372	Major	Good_deeds	53	You have been donating all your excess food to a food bank	C1_11	0.95	Easy	I2_13	40	Animals are living things	0.0555555555555556	Yes	RIGHT	640.937299999905	LEFT	764.6541000001434	LEFT	2368.563199999926	RIGHT	1077.942099999973	13.499999999999998	0.8	Probable_Truth	LEFT	RIGHT	5	500.0898219838347	20	2021-02-04 14:29:28.642201
79	Self	S210204	0.6666666666666666	2	1	2	1	0.5	1350.0000027	1350.0000027	2066.6666708	1650.0000033	Minor	Wrong_doings	7	You have watched a pirated movie	C1_47	0.65	Easy	I2_41	41	Acoustic Kitty refers to cat with implants	0.0	No	RIGHT	384.3916000000718	RIGHT	535.814400000163	RIGHT	2296.358699999928	Time_Max_Exceeded	5000.148800000034	13.999999999999998	0.5	Probable_Truth	RIGHT	RIGHT	4	1043.8446999999087	21	2021-02-04 14:29:56.889863
70	Self	S210204	0.6666666666666666	1	2	2	1	0.8	1283.3333359	1066.6666688	1650.0000033	2066.6666708	Minor	Wrong_doings	33	You have made counterfeit money	C2_60	0.0	Easy	I2_48	48	Carnivore refers to meat-eater	0.0	No	LEFT	1655.1863999998204	RIGHT	1160.924199999954	LEFT	1255.1582999999482	RIGHT	1400.5889000000025	13.199999999999998	0.8	Probable_Lie	RIGHT	RIGHT	2	872.6029999997991	22	2021-02-04 14:30:21.873646
9	Self	S210204	0.5	2	1	1	2	0.2	1283.3333359	1283.3333359	1933.3333372	1650.0000033	Minor	Good_deeds	50	You have stopped using products tested on animals	C2_53	0.75	Hard	I1_29	58	Christmas Day is in March	0.0	No	LEFT	680.0277999998343	RIGHT	1428.9128000000346	RIGHT	2023.5247999999049	LEFT	1112.0524000000387	12.999999999999998	0.2	Probable_Lie	LEFT	LEFT	6	1848.70960000012	23	2021-02-04 14:30:47.688693
35	Self	S210204	0.8333333333333334	1	2	1	2	0.6	1216.6666691	1066.6666688	2066.6666708	2350.0000047	Major	Good_deeds	13	You have stopped using plastics completely	C2_57	0.05	Easy	I2_8	25	Earth's atmosphere extends up to 10,000km into space	0.666666666666667	No	RIGHT	468.2143999998516	RIGHT	238.6553000001186	LEFT	2705.919600000016	RIGHT	2566.771000000017	13.599999999999998	0.6	Probable_Truth	LEFT	LEFT	1	683.8313999999173	24	2021-02-04 14:31:13.633120
108	Computer	S210204	0.5	2	1	2	1	0.8	1500.000003	1216.6666691	1783.3333369	2500.000005	Major	Wrong_doings	56	You have engaged in drink-driving	C2_56	0.0	Easy	I2_51	31	The Earth turns the closest to the sun in May	0.0	No	RIGHT	504.5542000000296	LEFT	826.7048999998678	LEFT	1607.3695999998563	RIGHT	2957.3120000000017	13.599999999999998	0.8	Probable_Truth	LEFT	LEFT	1	911.3070723007232	25	2021-02-04 14:31:40.017490
139	Computer	S210204	0.8333333333333334	2	1	1	2	0.6	1433.3333362	1283.3333359	2216.6666711000003	2500.000005	Minor	Wrong_doings	5	You have started an NGO using your savings	C1_35	0.0	Easy	I1_3	11	Mozambique is the world's poorest country	0.666666666666667	No	RIGHT	2015.4222000001027	LEFT	3910.410899999988	RIGHT	3086.492299999918	RIGHT	3128.733499999953	13.599999999999998	0.6	Probable_Truth	LEFT	RIGHT	4	832.6080670694844	26	2021-02-04 14:32:12.992905
80	Self	S210204	0.8333333333333334	1	2	1	2	0.8	1066.6666688	1000.000002	1500.000003	1933.3333372	Major	Wrong_doings	36	You have given up your seat in the MRT	C2_28	0.95	Hard	I1_24	60	Penguin can fly with their wings	0.888888888888889	Yes	RIGHT	436.388099999931	RIGHT	688.7856999999258	RIGHT	1148.946100000103	LEFT	1664.0652000000955	14.4	0.8	Probable_Truth	RIGHT	RIGHT	4	877.855800000134	27	2021-02-04 14:32:35.881678
72	Self	S210204	0.6666666666666666	2	1	1	2	0.1	1283.3333359	1150.0000023	2350.0000047	1783.3333369	Major	Good_deeds	42	You have been restricting your electricity consumption	C2_8	0.0	Hard	I2_45	33	Feijoa is a type of grape	0.722222222222222	Yes	RIGHT	551.6529999999875	RIGHT	626.7405999999482	RIGHT	1962.2891999999863	LEFT	1657.3750999998538	14.499999999999998	0.1	Probable_Truth	RIGHT	RIGHT	6	836.8381000000227	28	2021-02-04 14:33:00.657386
63	Self	S210204	0.5	2	1	2	1	0.8	1000.000002	1000.000002	2350.0000047	2350.0000047	Major	Wrong_doings	12	You have fabricated facts about yourself	C1_1	0.85	Easy	I1_6	35	Algeria is Africa's second largest country	0.833333333333333	Yes	RIGHT	520.8583000000999	RIGHT	314.66069999987667	LEFT	2401.078899999902	RIGHT	3963.0774999998266	15.3	0.8	Probable_Truth	RIGHT	RIGHT	5	1302.2636999999122	29	2021-02-04 14:33:28.434215
24	Self	S210204	0.6666666666666666	2	1	1	2	0.6	1350.0000027	1150.0000023	1650.0000033	1650.0000033	Major	Good_deeds	58	You have volunteered for a disaster-related humanitarian mission	C1_24	0.0	Hard	I1_21	13	Bears have the biggest eyes among mammals	0.833333333333333	No	RIGHT	402.0285999999942	RIGHT	478.3907999999428	RIGHT	1877.7964999999317	LEFT	2856.176000000005	15.9	0.6	Probable_Truth	LEFT	LEFT	1	747.4064000000453	30	2021-02-04 14:33:53.168475
94	Self	S210204	0.8333333333333334	2	1	2	1	0.6	1216.6666691	1216.6666691	1650.0000033	1500.000003	Major	Good_deeds	14	You have intentionally let others cut in line	C2_3	0.65	Easy	I1_53	28	"Statue of Liberty is 151 feet tall"	0.944444444444444	Yes	RIGHT	360.6296999998904	RIGHT	353.51489999993646	RIGHT	4320.141899999953	LEFT	2926.5376000000742	16.5	0.6	Probable_Truth	LEFT	LEFT	1	712.4459999999999	31	2021-02-04 14:34:19.993689
39	Self	S210204	0.8333333333333334	1	2	2	1	0.1	1350.0000027	1000.000002	2216.6666711000003	1933.3333372	Minor	Wrong_doings	39	You have organized a violent protest	C1_13	0.7	Hard	I2_16	44	The sun rises at night	0.0555555555555556	No	RIGHT	360.7477999998992	RIGHT	383.5200999999415	LEFT	1064.6790999999212	LEFT	1292.5063000000137	16.6	0.1	Probable_Truth	LEFT	LEFT	1	647.2575000000234	32	2021-02-04 14:34:42.817047
4	Self	S210204	0.5	1	2	2	1	0.7	1000.000002	1216.6666691	1783.3333369	2500.000005	Minor	Good_deeds	44	You have donated a pay cheque to charity	C1_44	0.0	Easy	I1_44	44	A dog has four legs	0.0	No	RIGHT	410.6179000000338	RIGHT	335.6533000001036	RIGHT	2584.4620000000305	RIGHT	1045.1706999999717	17.3	0.7	Probable_Truth	RIGHT	LEFT	1	936.465999999882	33	2021-02-04 14:35:07.200978
125	Computer	S210204	0.6666666666666666	2	1	2	1	0.2	1066.6666688	1500.000003	2350.0000047	2066.6666708	Minor	Good_deeds	29	You have sold illegal drugs	C2_48	0.55	Hard	I1_40	21	Polish is 20th most spoken language in the World	0.666666666666667	Yes	RIGHT	567.1522000000095	LEFT	795.8137999999053	LEFT	1352.2353000000749	RIGHT	3141.9897000000674	17.3	0.2	Probable_Truth	LEFT	LEFT	1	541.1650175860754	34	2021-02-04 14:35:33.146148
0	Self	S210204	0.5	1	2	1	2	0.5	1500.000003	1500.000003	2216.6666711000003	2066.6666708	Major	Good_deeds	25	You have followed instructions	C2_11	0.2	Hard	I1_1	39	Some owl species hunt fish	0.0	Yes	RIGHT	391.1877000000459	RIGHT	304.3197000001783	RIGHT	1284.2964000001302	LEFT	2119.696699999849	17.8	0.5	Probable_Truth	RIGHT	RIGHT	5	1260.0644000001466	35	2021-02-04 14:35:58.370301
138	Computer	S210204	0.8333333333333334	2	1	1	2	0.4	1000.000002	1433.3333362	2350.0000047	1933.3333372	Minor	Wrong_doings	20	You have been sued	C2_40	1.0	Hard	I2_3	3	It is snowing outside now	0.888888888888889	No	LEFT	536.725499999875	LEFT	895.1386999999613	LEFT	1027.9851000000235	LEFT	1383.960399999978	17.8	0.4	Probable_Lie	RIGHT	LEFT	6	580.2266007017554	36	2021-02-04 14:36:22.081399
3	Self	S210204	0.5	1	2	1	2	0.4	1150.0000023	1283.3333359	1500.000003	1783.3333369	Minor	Wrong_doings	17	You have cheated on a test	C1_17	0.65	Easy	I2_34	1	Africa is the continent with the least rainfall	0.611111111111111	No	RIGHT	470.0654000000668	RIGHT	312.6355000001695	LEFT	916.9283999999608	RIGHT	3167.5112000000354	18.2	0.4	Probable_Truth	RIGHT	LEFT	2	1373.3248000000913	37	2021-02-04 14:36:46.608909
30	Self	S210204	0.6666666666666666	2	1	2	1	0.8	1000.000002	1500.000003	1500.000003	2350.0000047	Minor	Wrong_doings	11	You have claimed doing things that you never did	C2_29	0.95	Hard	I2_46	8	The current century is 21st	0.888888888888889	No	RIGHT	368.2689999998274	RIGHT	347.6984999999786	LEFT	3191.243199999917	RIGHT	4761.853100000053	19.0	0.8	Probable_Truth	LEFT	LEFT	1	545.8466000000044	38	2021-02-04 14:37:14.752819
51	Self	S210204	0.5	1	2	1	2	0.8	1433.3333362	1350.0000027	1500.000003	2500.000005	Minor	Wrong_doings	38	You have taken part in burglary	C2_59	0.85	Easy	I1_26	26	Fishes can swim in water	0.666666666666667	No	RIGHT	341.7131999999583	RIGHT	320.5699000000095	LEFT	1206.4163000000008	RIGHT	1313.1495000000086	19.8	0.8	Probable_Truth	RIGHT	RIGHT	4	1181.9628000000648	39	2021-02-04 14:37:38.473069
103	Computer	S210204	0.5	1	2	2	1	0.5	1150.0000023	1150.0000023	2066.6666708	2066.6666708	Major	Wrong_doings	7	You have eaten something in the MRT train	C1_7	0.85	Hard	I2_36	36	Nanyang Technological University is in Australia	0.0	Yes	LEFT	546.1523999999827	LEFT	368.6220999998113	LEFT	1575.1460999999836	LEFT	1044.2473000000518	19.8	0.5	Probable_Lie	LEFT	RIGHT	2	918.6398877368274	40	2021-02-04 14:38:01.929435
90	Self	S210204	0.8333333333333334	2	1	1	2	0.2	1433.3333362	1283.3333359	2500.000005	2066.6666708	Minor	Good_deeds	26	You have attended all lectures as a student	C1_59	0.7	Hard	I2_6	53	It takes 112 years to build the Pisa Tower	0.0	No	RIGHT	383.2264000000123	RIGHT	532.2529000000031	LEFT	2616.294899999957	RIGHT	4047.686200000044	20.0	0.2	Probable_Truth	RIGHT	RIGHT	6	556.2016999999742	41	2021-02-04 14:38:29.921110
61	Self	S210204	0.5	2	1	2	1	0.1	1216.6666691	1216.6666691	2066.6666708	2500.000005	Major	Wrong_doings	52	You have helped others to pick up their belongings	C1_48	0.5	Hard	I1_45	12	Mageirocophobia is a fear of deathly disease	0.0555555555555556	Yes	RIGHT	296.4132999998128	RIGHT	398.5078999999132	RIGHT	1527.8227000001152	LEFT	2828.896900000018	20.1	0.1	Probable_Truth	LEFT	RIGHT	5	2060.236600000053	42	2021-02-04 14:38:56.608548
107	Computer	S210204	0.5	2	1	1	2	0.2	1433.3333362	1500.000003	2350.0000047	1500.000003	Minor	Wrong_doings	27	You have started a movement to support a cause	C1_27	0.9	Hard	I2_53	51	The first Olympic Games was held in the 5th century B.C	0.888888888888889	Yes	RIGHT	295.8849999999984	LEFT	636.1593999999968	LEFT	3056.000999999924	RIGHT	1964.952300000277	20.1	0.2	Probable_Truth	LEFT	RIGHT	6	891.526746363797	43	2021-02-04 14:39:22.800935
23	Self	S210204	0.6666666666666666	1	2	2	1	0.4	1150.0000023	1283.3333359	1650.0000033	1500.000003	Major	Good_deeds	58	You have a non-judgmental attitude towards everyone	C1_51	0.95	Easy	I2_17	36	It is 20th Century now	0.0	No	LEFT	1318.554899999981	RIGHT	824.2003000000295	RIGHT	2199.9909000001026	LEFT	1246.6139999996813	19.700000000000003	0.4	Probable_Lie	LEFT	LEFT	6	669.0035000001444	44	2021-02-04 14:39:47.216957
95	Self	S210204	0.8333333333333334	2	1	2	1	0.3	1150.0000023	1150.0000023	1500.000003	1783.3333369	Minor	Wrong_doings	3	You have deceived a loved one	C2_26	0.0	Hard	I1_17	23	North Korea is more developed than South Korea	0.888888888888889	Yes	RIGHT	391.387499999837	RIGHT	611.8940999999722	LEFT	1825.0364000000443	LEFT	1907.950300000266	20.000000000000004	0.3	Probable_Lie	LEFT	LEFT	5	620.1583000001847	45	2021-02-04 14:40:10.728915
102	Computer	S210204	0.5	1	2	2	1	0.6	1216.6666691	1216.6666691	1933.3333372	2500.000005	Major	Wrong_doings	11	You have risked your life to save another person's life	C2_47	0.95	Hard	I2_39	15	South East Asia is currently free from polio	0.722222222222222	Yes	RIGHT	1469.6193999998286	RIGHT	278.7834999999177	LEFT	4712.101900000107	LEFT	4205.854000000272	20.600000000000005	0.6	Probable_Truth	RIGHT	RIGHT	5	624.4612941386272	46	2021-02-04 14:40:41.449262
11	Self	S210204	0.5	2	1	1	2	0.7	1216.6666691	1433.3333362	2500.000005	1500.000003	Minor	Wrong_doings	27	You have started a movement to support a cause	C1_27	0.9	Hard	I2_53	51	The first Olympic Games was held in the 5th century B.C	0.888888888888889	Yes	LEFT	1072.4275000002308	RIGHT	2397.190000000137	LEFT	2941.873399999622	RIGHT	1151.1977999998635	19.90000000000001	0.7	Probable_Lie	RIGHT	LEFT	6	1539.0861999999288	47	2021-02-04 14:41:09.777321
78	Self	S210204	0.6666666666666666	2	1	2	1	0.7	1500.000003	1000.000002	1783.3333369	2350.0000047	Minor	Wrong_doings	47	You have kidnapped someone	C2_7	0.45	Easy	I2_33	46	There are 10 continents in the World	0.111111111111111	No	RIGHT	1744.0135000001646	RIGHT	754.5116000001144	LEFT	1144.534499999736	LEFT	3203.576100000191	20.600000000000005	0.7	Probable_Lie	RIGHT	RIGHT	1	667.8084000000126	48	2021-02-04 14:43:12.239624
110	Computer	S210204	0.5	2	1	2	1	0.4	1066.6666688	1433.3333362	1650.0000033	1783.3333369	Major	Wrong_doings	53	You have told someone's secret to others	C1_23	1.0	Easy	I2_2	2	Teddy Roosevelt was the youngest US President	0.0	No	LEFT	615.7358000000386	LEFT	784.7446999999192	RIGHT	4615.985400000227	LEFT	3218.956000000162	20.600000000000005	0.4	Probable_Lie	RIGHT	RIGHT	2	813.9299722150411	49	2021-02-04 14:43:40.800096
99	Computer	S210204	0.5	1	2	1	2	0.8	1500.000003	1433.3333362	1783.3333369	2350.0000047	Minor	Wrong_doings	17	You have cheated on a test	C1_17	0.65	Easy	I2_34	1	Africa is the continent with the least rainfall	0.611111111111111	No	RIGHT	691.03640000003	LEFT	311.1266999999316	LEFT	1460.8601999998427	RIGHT	1687.3509000001832	20.600000000000005	0.8	Probable_Truth	LEFT	RIGHT	4	820.901569063624	50	2021-02-04 14:44:05.401299
53	Self	S210204	0.5	1	2	2	1	0.1	1000.000002	1066.6666688	2350.0000047	2066.6666708	Major	Wrong_doings	20	You have pretended to be busy to avoid a social situation	C2_24	0.0	Hard	I2_4	33	Cheese is an Asian staple	0.888888888888889	No	LEFT	1171.2978000000476	RIGHT	240.71580000008908	RIGHT	2591.7841999998927	LEFT	1700.742900000023	20.500000000000004	0.1	Probable_Lie	LEFT	LEFT	4	898.4697000000779	51	2021-02-04 14:44:31.064807
43	Self	S210204	0.8333333333333334	2	1	1	2	0.2	1000.000002	1433.3333362	2350.0000047	1933.3333372	Minor	Wrong_doings	5	You have started an NGO using your savings	C1_35	0.0	Easy	I1_3	11	Mozambique is the world's poorest country	0.666666666666667	No	RIGHT	304.90810000037527	RIGHT	506.367599999976	RIGHT	3124.219999999696	LEFT	2303.85219999971	20.700000000000003	0.2	Probable_Lie	LEFT	LEFT	3	730.8274000001802	52	2021-02-04 14:44:57.327925
84	Self	S210204	0.8333333333333334	1	2	2	1	0.4	1433.3333362	1500.000003	2350.0000047	1500.000003	Minor	Wrong_doings	34	You have signed up as a bone marrow donor	C2_19	0.05	Easy	I2_38	38	Airbags in cars are filled with sodium azide	0.0555555555555556	No	RIGHT	362.01009999967937	RIGHT	584.0404999999009	RIGHT	2406.6108000001805	LEFT	4029.883499999869	21.1	0.4	Probable_Truth	RIGHT	RIGHT	6	586.233799999718	53	2021-02-04 14:45:24.656888
26	Self	S210204	0.6666666666666666	2	1	1	2	0.4	1283.3333359	1216.6666691	1933.3333372	2216.6666711000003	Major	Wrong_doings	37	You have bought cigarettes for a minor	C2_37	0.0	Hard	I1_54	46	Singapore ranked 8th in World's smallest countries	0.0	Yes	RIGHT	288.1750000001375	RIGHT	387.37540000011	LEFT	1376.9966000004388	RIGHT	1758.9560000001256	21.5	0.4	Probable_Lie	LEFT	LEFT	4	627.1005000003242	54	2021-02-04 14:45:48.320691
