index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
110	Computer	S210208	0.5	2	1	2	1	0.2	1000.000002	1216.6666691	2500.000005	2350.0000047	Minor	Good_deeds	58	You have stopped using products tested on animals	C1_50	0.85	Easy	I1_46	45	Obama is the USA president now	0.888888888888889	Yes	RIGHT	280.9517999999116	LEFT	958.7221000001592	LEFT	1406.4539000000875	LEFT	2152.2823999998764	12.6	0.2	Probable_Truth	RIGHT	LEFT	2	999.2061767860864	10	2021-02-08 14:31:00.423105
71	Self	S210208	0.6666666666666666	1	2	2	1	0.5	1350.0000027	1216.6666691	1500.000003	1933.3333372	Major	Good_deeds	31	You have borrowed things and never returned	C2_31	0.8	Hard	I2_23	18	Brazil is in South America	1.0	No	RIGHT	501.5874999999141	RIGHT	375.1265000000785	RIGHT	1150.4202000000987	LEFT	1232.4620999997933	13.1	0.5	Probable_Truth	RIGHT	RIGHT	3	842.8922000000512	11	2021-02-08 14:31:23.095419
139	Computer	S210208	0.8333333333333334	2	1	1	2	0.7	1433.3333362	1216.6666691	2500.000005	2500.000005	Minor	Good_deeds	51	You have provided shelter for stray animals	C1_42	0.0	Easy	I2_31	10	There are 7 days in a week	0.0	No	RIGHT	392.05509999987953	LEFT	748.1333000000632	RIGHT	1142.9167999999663	LEFT	2719.221800000014	13.1	0.7	Probable_Lie	RIGHT	LEFT	4	822.470692388604	12	2021-02-08 14:31:49.135343
109	Computer	S210208	0.5	2	1	2	1	0.5	1283.3333359	1350.0000027	1500.000003	1500.000003	Minor	Wrong_doings	6	You have cursed at others	C1_17	0.85	Easy	I2_49	38	Feijoa is a type of grape	0.833333333333333	No	RIGHT	295.72460000008505	LEFT	1728.915200000074	RIGHT	1637.4898999999914	RIGHT	1911.8431000001688	13.1	0.5	Probable_Truth	LEFT	RIGHT	4	792.265556845779	13	2021-02-08 14:32:13.711642
28	Self	S210208	0.6666666666666666	2	1	2	1	0.2	1150.0000023	1216.6666691	1500.000003	2350.0000047	Major	Good_deeds	3	You have bought cigarettes for a minor	C1_24	0.05	Easy	I2_59	29	A dog has four legs	0.111111111111111	Yes	RIGHT	224.19300000001385	RIGHT	388.315799999873	RIGHT	852.9499999999643	LEFT	879.6356999998807	13.3	0.2	Probable_Truth	LEFT	LEFT	1	731.3196000000062	14	2021-02-08 14:32:35.574875
96	Computer	S210208	0.5	1	2	1	2	0.6	1283.3333359	1283.3333359	1783.3333369	1933.3333372	Minor	Good_deeds	35	You have been restricting your electricity consumption	C2_27	0.65	Easy	I2_24	43	Earth's atmosphere extends up to 10,000km into space	0.0	No	LEFT	631.5554000000247	LEFT	584.9046999999246	LEFT	1374.654400000054	RIGHT	1228.90110000003	13.3	0.6	Probable_Lie	RIGHT	LEFT	4	814.9354063177074	15	2021-02-08 14:32:59.062712
43	Self	S210208	0.8333333333333334	2	1	1	2	0.3	1000.000002	1150.0000023	2500.000005	2216.6666711000003	Minor	Good_deeds	51	You have provided shelter for stray animals	C1_42	0.0	Easy	I2_31	10	There are 7 days in a week	0.0	No	RIGHT	224.67719999986	RIGHT	275.7673999999497	RIGHT	624.4014999999763	LEFT	1532.293299999992	13.6	0.3	Probable_Truth	LEFT	LEFT	1	699.4349000001421	16	2021-02-08 14:33:21.863800
72	Self	S210208	0.6666666666666666	2	1	1	2	0.5	1150.0000023	1350.0000027	1933.3333372	2500.000005	Major	Wrong_doings	45	You have given up your seat in the MRT	C1_59	0.15	Hard	I1_27	27	The current century is 21st	0.111111111111111	No	RIGHT	191.09000000003107	RIGHT	508.8969000000816	RIGHT	1119.343200000003	RIGHT	899.0850000000137	14.1	0.5	Probable_Truth	LEFT	LEFT	1	673.3079999999063	17	2021-02-08 14:33:44.767635
133	Computer	S210208	0.8333333333333334	1	2	2	1	0.6	1350.0000027	1000.000002	1650.0000033	1783.3333369	Major	Good_deeds	20	You have used heroin	C1_43	0.7	Easy	I2_36	27	Acoustic Kitty refers to cat with implants	0.0	Yes	LEFT	578.2179999998789	LEFT	424.32209999992665	RIGHT	1762.4910999998065	LEFT	1096.7984999999771	14.1	0.6	Probable_Lie	RIGHT	LEFT	4	652.400611078898	18	2021-02-08 14:34:07.632233
108	Computer	S210208	0.5	2	1	2	1	0.1	1350.0000027	1000.000002	2066.6666708	1933.3333372	Minor	Wrong_doings	17	You have gossiped about your best friend	C1_44	0.55	Hard	I1_12	46	The Franco-Prussian War occurred in the 19th century	1.0	No	RIGHT	225.1670999999078	LEFT	596.4762999999493	LEFT	1351.1618	LEFT	1303.8171000000602	14.1	0.1	Probable_Truth	LEFT	RIGHT	6	560.8588675791354	19	2021-02-08 14:34:30.591202
3	Self	S210208	0.5	1	2	1	2	0.4	1283.3333359	1283.3333359	1783.3333369	1783.3333369	Minor	Good_deeds	60	You have told someone's secret to others	C1_35	0.0	Hard	I2_16	40	Singapore is in Africa	0.944444444444444	No	RIGHT	290.31159999999545	RIGHT	280.527199999824	LEFT	863.8579000000846	LEFT	1826.510399999961	14.5	0.4	Probable_Truth	RIGHT	LEFT	2	1287.53729999994	20	2021-02-08 14:34:53.847031
68	Self	S210208	0.6666666666666666	1	2	2	1	0.2	1150.0000023	1000.000002	1650.0000033	1500.000003	Minor	Wrong_doings	26	You have thrown your trash into the bin	C1_31	0.7	Hard	I1_45	53	Mozambique is the world's poorest country	0.0	Yes	LEFT	824.5855999998639	RIGHT	312.20779999989645	RIGHT	1958.298399999876	RIGHT	1374.9235000000226	14.3	0.2	Probable_Lie	RIGHT	RIGHT	1	805.6167999998252	21	2021-02-08 14:35:16.999959
76	Self	S210208	0.6666666666666666	2	1	2	1	0.2	1500.000003	1283.3333359	2216.6666711000003	1650.0000033	Major	Good_deeds	28	You have failed to keep promises	C1_16	0.0	Easy	I1_54	60	There are 10 continents in the World	0.611111111111111	No	RIGHT	273.1569000000036	RIGHT	335.68110000010165	LEFT	1240.354299999808	RIGHT	1224.564399999963	14.5	0.2	Probable_Truth	LEFT	LEFT	2	735.3553000000375	22	2021-02-08 14:35:40.031380
112	Computer	S210208	0.6666666666666666	1	2	1	2	0.1	1433.3333362	1216.6666691	1783.3333369	1783.3333369	Minor	Good_deeds	28	You have volunteered for a disaster-related humanitarian mission	C2_60	1.0	Hard	I2_25	47	Nanyang Technological University is in Australia	0.666666666666667	Yes	LEFT	670.4147000000376	LEFT	487.8269999999248	LEFT	1344.4842999999764	LEFT	2944.435399999975	14.5	0.1	Probable_Lie	RIGHT	RIGHT	2	539.5438602857591	23	2021-02-08 14:36:04.798450
37	Self	S210208	0.8333333333333334	1	2	2	1	0.6	1066.6666688	1150.0000023	2066.6666708	1783.3333369	Major	Good_deeds	20	You have used heroin	C1_43	0.7	Easy	I2_36	27	Acoustic Kitty refers to cat with implants	0.0	Yes	RIGHT	380.1756000000296	RIGHT	160.87310000011712	RIGHT	1129.953000000114	LEFT	800.3387999999632	15.1	0.6	Probable_Truth	RIGHT	RIGHT	6	535.0412999998753	24	2021-02-08 14:36:26.446565
88	Self	S210208	0.8333333333333334	2	1	1	2	0.2	1216.6666691	1066.6666688	2216.6666711000003	1783.3333369	Major	Wrong_doings	39	You have signed up as a bone marrow donor	C2_48	0.95	Hard	I2_44	44	Statute of Liberty is in New York	0.0	Yes	RIGHT	375.8861999999681	RIGHT	238.66050000015093	RIGHT	1135.676099999955	RIGHT	1387.5918999999612	15.3	0.2	Probable_Lie	LEFT	LEFT	3	659.6698000000742	25	2021-02-08 14:36:49.102577
18	Self	S210208	0.6666666666666666	1	2	1	2	0.6	1000.000002	1500.000003	1783.3333369	2216.6666711000003	Major	Good_deeds	58	You have lied to your parents	C2_1	0.0	Easy	I1_26	51	Marijuana is legal in Singapore	0.944444444444444	No	RIGHT	247.18659999984996	RIGHT	248.8020999999208	LEFT	1638.6955999998918	RIGHT	1751.249700000017	15.9	0.6	Probable_Truth	RIGHT	RIGHT	4	715.6234000001405	26	2021-02-08 14:37:12.783321
132	Computer	S210208	0.8333333333333334	1	2	2	1	0.3	1066.6666688	1150.0000023	2500.000005	2350.0000047	Minor	Good_deeds	16	You have coveted things that belong to others	C1_47	0.05	Easy	I2_56	56	R. Amundsen discovered the South Pole	0.0	No	RIGHT	629.5622000000094	LEFT	254.7965999999633	LEFT	1461.6287000001194	LEFT	1111.544800000047	15.9	0.3	Probable_Truth	RIGHT	LEFT	1	989.2014441079308	27	2021-02-08 14:37:36.863414
131	Computer	S210208	0.8333333333333334	1	2	1	2	0.2	1216.6666691	1433.3333362	1933.3333372	2500.000005	Major	Wrong_doings	47	You have cursed at your loved ones	C1_1	0.05	Hard	I1_6	36	Singapore has four seasons	0.722222222222222	Yes	RIGHT	586.3338999999996	LEFT	248.18950000008044	LEFT	1288.201799999797	LEFT	1100.269100000105	15.9	0.2	Probable_Lie	LEFT	LEFT	4	708.492777270106	28	2021-02-08 14:38:00.438686
63	Self	S210208	0.5	2	1	2	1	0.3	1500.000003	1150.0000023	2066.6666708	1783.3333369	Major	Good_deeds	53	You have switched off appliances when not in use	C2_56	1.0	Easy	I1_2	35	Lehman Brothers went bankrupt on 20th September	0.888888888888889	Yes	LEFT	232.6127000001179	RIGHT	927.3981999999704	LEFT	2210.0824000001467	RIGHT	1654.8247000000629	15.599999999999998	0.3	Probable_Lie	LEFT	RIGHT	3	1245.7071999999698	29	2021-02-08 14:38:25.783896
129	Computer	S210208	0.8333333333333334	1	2	1	2	0.1	1500.000003	1500.000003	2216.6666711000003	1500.000003	Minor	Wrong_doings	53	You have helped a friend in need	C2_16	0.05	Hard	I1_13	32	Today is a weekday	0.0	Yes	LEFT	694.6430000000419	LEFT	208.2278000000315	RIGHT	1328.8849000000482	RIGHT	941.3341000001764	15.599999999999998	0.1	Probable_Lie	LEFT	RIGHT	1	526.1806901008654	30	2021-02-08 14:38:48.776618
10	Self	S210208	0.5	2	1	1	2	0.2	1283.3333359	1500.000003	2216.6666711000003	2350.0000047	Major	Good_deeds	20	You have illegally stayed in a country	C2_2	0.1	Hard	I1_37	12	Fishes can swim in water	0.0	Yes	RIGHT	192.7602000000661	RIGHT	375.7918000001155	RIGHT	952.042399999982	LEFT	1068.891699999995	15.799999999999995	0.2	Probable_Truth	LEFT	RIGHT	6	1124.3687999999563	31	2021-02-08 14:39:12.414243
111	Computer	S210208	0.5	2	1	2	1	0.8	1150.0000023	1150.0000023	1650.0000033	2216.6666711000003	Major	Wrong_doings	44	You have risked your life to save another person's life	C1_20	0.0	Hard	I2_38	52	Afghan Hound is the first cloned cat	0.0	No	RIGHT	287.53819999997177	LEFT	729.3589999999313	LEFT	1776.4964999998938	RIGHT	1287.4846999998226	15.799999999999995	0.8	Probable_Truth	RIGHT	RIGHT	5	641.5436452544045	32	2021-02-08 14:39:35.862472
89	Self	S210208	0.8333333333333334	2	1	1	2	0.5	1000.000002	1283.3333359	2350.0000047	1650.0000033	Minor	Wrong_doings	27	You have eaten something in the MRT train	C1_34	0.15	Easy	I1_1	1	Today is Sunday	0.764705882352941	Yes	LEFT	201.2580999999045	RIGHT	1067.903699999988	LEFT	903.9703000000828	LEFT	1230.8817000000545	15.299999999999995	0.5	Probable_Lie	RIGHT	RIGHT	1	746.332700000039	33	2021-02-08 14:39:58.878937
4	Self	S210208	0.5	1	2	2	1	0.6	1216.6666691	1500.000003	1650.0000033	1500.000003	Minor	Good_deeds	35	You have bribed a police officer	C1_19	0.95	Easy	I1_43	24	The Seine river is 50 feet above sea level	0.0	No	RIGHT	270.89599999999336	RIGHT	32.780000000002474	LEFT	1597.097500000018	LEFT	888.3710000000065	15.899999999999997	0.6	Probable_Truth	RIGHT	LEFT	2	1418.6217999999826	34	2021-02-08 14:40:21.526201
57	Self	S210208	0.5	2	1	1	2	0.4	1216.6666691	1000.000002	1783.3333369	2350.0000047	Major	Good_deeds	15	You have violated a traffic law	C1_15	0.0	Hard	I2_12	12	There are 6000 spoken languages in the World	0.0	Yes	LEFT	127.70590000013726	RIGHT	842.2398000000157	LEFT	1622.5655000000645	LEFT	946.9907000000148	15.499999999999996	0.4	Probable_Lie	LEFT	RIGHT	1	963.7396000000537	35	2021-02-08 14:40:44.958878
2	Self	S210208	0.5	1	2	1	2	0.1	1433.3333362	1350.0000027	2350.0000047	2216.6666711000003	Minor	Wrong_doings	27	You have helped with household chores	C2_35	1.0	Hard	I2_40	53	The hardest bone in human body is the jawbone	0.0	Yes	RIGHT	658.3058999999594	RIGHT	656.6576000000168	LEFT	1327.8924000001098	RIGHT	978.079100000059	15.599999999999996	0.1	Probable_Truth	RIGHT	RIGHT	6	1135.5619000000845	36	2021-02-08 14:41:09.638643
41	Self	S210208	0.8333333333333334	2	1	1	2	0.2	1350.0000027	1000.000002	2350.0000047	1500.000003	Major	Good_deeds	19	You have claimed doing things that you never did	C2_46	1.0	Hard	I1_31	31	Cernan was the second last man to walk on the Moon	1.0	No	LEFT	296.1898000000929	RIGHT	825.7516999999552	LEFT	2102.3983000000044	LEFT	1708.8524999999208	15.399999999999997	0.2	Probable_Lie	RIGHT	RIGHT	1	659.6210999998675	37	2021-02-08 14:41:34.006890
32	Self	S210208	0.8333333333333334	1	2	1	2	0.4	1350.0000027	1283.3333359	1933.3333372	1933.3333372	Major	Good_deeds	13	You have sign up to sponsor a needy child	C2_20	0.7	Hard	I1_32	43	China is a part of Asia	1.0	No	RIGHT	1250.4896000000372	RIGHT	280.0827999999456	LEFT	1016.0699000000476	RIGHT	2189.897799999926	15.799999999999995	0.4	Probable_Lie	LEFT	LEFT	2	665.9265000000687	38	2021-02-08 14:41:58.486114
51	Self	S210208	0.5	1	2	1	2	0.3	1216.6666691	1000.000002	2216.6666711000003	1500.000003	Minor	Good_deeds	23	You have held the door open for a stranger	C2_18	0.95	Hard	I2_34	1	Some owl species hunt fish	0.0555555555555556	No	LEFT	887.3141999999916	RIGHT	263.83400000008805	LEFT	1255.7405000000017	RIGHT	1653.491699999904	15.499999999999996	0.3	Probable_Lie	RIGHT	RIGHT	1	1061.4995000000818	39	2021-02-08 14:42:22.118300
30	Self	S210208	0.6666666666666666	2	1	2	1	0.1	1350.0000027	1150.0000023	2066.6666708	2066.6666708	Minor	Good_deeds	57	You have started a movement to support a cause	C2_34	0.65	Hard	I1_48	59	Carnivore refers to meat-eater	0.0	Yes	RIGHT	136.9669000000613	RIGHT	646.7459000000417	RIGHT	1103.63899999993	RIGHT	1126.9968999999946	15.599999999999996	0.1	Probable_Truth	LEFT	LEFT	2	644.9991999998019	40	2021-02-08 14:42:44.982552
66	Self	S210208	0.6666666666666666	1	2	1	2	0.6	1500.000003	1283.3333359	2066.6666708	2066.6666708	Minor	Wrong_doings	29	You have donated a pay cheque to charity	C1_33	0.0	Easy	I1_8	23	It takes 112 years to build the Pisa Tower	0.0	Yes	RIGHT	310.4370999999446	RIGHT	328.0377999999473	RIGHT	1767.3746999998912	LEFT	2328.3071999999265	16.199999999999996	0.6	Probable_Truth	RIGHT	RIGHT	4	705.2647000000434	41	2021-02-08 14:43:09.910739
24	Self	S210208	0.6666666666666666	2	1	1	2	0.3	1500.000003	1000.000002	1783.3333369	1650.0000033	Minor	Good_deeds	47	You have watched an M18 movie when you were underage	C1_3	0.95	Easy	I1_19	42	The Amazon forest covers an area of 1 billion acres	0.722222222222222	No	LEFT	167.57510000002185	RIGHT	800.9630999999899	RIGHT	1198.625300000003	LEFT	1464.3120999999155	15.899999999999997	0.3	Probable_Lie	LEFT	LEFT	5	587.8594999999223	42	2021-02-08 14:43:32.638940
48	Self	S210208	0.5	1	2	1	2	0.4	1500.000003	1216.6666691	1933.3333372	1783.3333369	Major	Good_deeds	38	You have downloaded pirated movies	C2_9	0.95	Hard	I1_11	52	Pyramid of Giza is 468 feet tall	0.888888888888889	Yes	RIGHT	413.08090000006814	RIGHT	177.71169999991798	LEFT	1471.7302999999902	LEFT	962.2634999998354	16.299999999999994	0.4	Probable_Truth	LEFT	LEFT	3	1187.9807000000255	43	2021-02-08 14:43:55.854230
65	Self	S210208	0.6666666666666666	1	2	1	2	0.4	1216.6666691	1500.000003	2350.0000047	2216.6666711000003	Major	Wrong_doings	11	You have sold illegal drugs	C2_54	0.2	Easy	I1_60	3	The first Olympic Games was held in the 5th century B.C	0.833333333333333	Yes	RIGHT	444.8417999999492	RIGHT	279.60090000010496	RIGHT	1567.0268999999737	LEFT	857.615399999986	16.699999999999992	0.4	Probable_Truth	LEFT	LEFT	1	570.9802999999738	44	2021-02-08 14:44:19.431083
81	Self	S210208	0.8333333333333334	1	2	1	2	0.4	1433.3333362	1000.000002	1783.3333369	2066.6666708	Minor	Wrong_doings	7	You have donated blood every 6 months for many years	C1_7	0.1	Hard	I2_21	17	Cleopatra was born in Greece	0.0555555555555556	No	LEFT	738.8134000000264	RIGHT	240.3421999999864	LEFT	2151.2113999999656	RIGHT	1998.272199999974	16.299999999999994	0.4	Probable_Lie	RIGHT	RIGHT	1	499.2849999998725	45	2021-02-08 14:44:43.918243
23	Self	S210208	0.6666666666666666	1	2	2	1	0.8	1433.3333362	1350.0000027	2350.0000047	2350.0000047	Major	Good_deeds	42	You have queued to enter the MRT train	C1_29	0.95	Easy	I1_35	54	The first Grammy awards was held in 1959	0.944444444444444	Yes	RIGHT	547.1479999998792	RIGHT	503.419200000053	LEFT	1756.6781999998966	RIGHT	991.426199999978	17.099999999999994	0.8	Probable_Truth	RIGHT	RIGHT	6	741.121000000021	46	2021-02-08 14:45:08.517485
74	Self	S210208	0.6666666666666666	2	1	1	2	0.4	1283.3333359	1216.6666691	1500.000003	1500.000003	Minor	Wrong_doings	36	You have attended all lectures as a student	C1_39	0.65	Hard	I1_39	11	There are 6 million animal species on Earth	0.0555555555555556	No	RIGHT	87.47440000001916	RIGHT	268.7082999998438	RIGHT	1295.8137999999053	RIGHT	1043.963099999928	17.499999999999993	0.4	Probable_Truth	LEFT	LEFT	2	604.8753000000033	47	2021-02-08 14:45:29.894680
122	Computer	S210208	0.6666666666666666	2	1	1	2	0.1	1066.6666688	1066.6666688	1783.3333369	1500.000003	Major	Wrong_doings	24	You have followed instructions	C2_30	0.5	Hard	I2_33	33	Christmas Day is in March	0.0	No	RIGHT	56.12519999976939	LEFT	745.1366000000235	LEFT	896.5425999999752	RIGHT	851.8893999998909	17.499999999999993	0.1	Probable_Truth	LEFT	LEFT	2	743.8107816091513	48	2021-02-08 14:46:22.798785
82	Self	S210208	0.8333333333333334	1	2	1	2	0.7	1216.6666691	1283.3333359	2500.000005	1933.3333372	Major	Good_deeds	33	You have made someone cry	C2_50	1.0	Easy	I2_22	50	Malay is one of the races in Singapore	0.0	No	RIGHT	285.2992999996786	RIGHT	49.74309999988691	LEFT	1328.950099999929	RIGHT	1907.725500000197	18.199999999999992	0.7	Probable_Lie	LEFT	LEFT	3	553.7873000002946	49	2021-02-08 14:46:46.430325
22	Self	S210208	0.6666666666666666	1	2	2	1	0.3	1216.6666691	1216.6666691	2216.6666711000003	1783.3333369	Major	Wrong_doings	24	You have given way to the handicapped	C1_49	1.0	Easy	I2_51	35	The hyoid bone is the only jointless bone	0.0555555555555556	No	RIGHT	370.0152999999773	RIGHT	103.85559999986071	LEFT	1666.2953000000016	RIGHT	1009.396800000104	18.499999999999996	0.3	Probable_Lie	LEFT	LEFT	4	724.211500000365	50	2021-02-08 14:47:09.309154
27	Self	S210208	0.6666666666666666	2	1	1	2	0.5	1283.3333359	1283.3333359	2216.6666711000003	2500.000005	Minor	Wrong_doings	36	You have helped your parents when asked to	C1_36	1.0	Hard	I1_29	39	Cheese is an Asian staple	0.944444444444444	No	RIGHT	447.9978999997911	RIGHT	254.4495000001916	LEFT	1920.192700000371	RIGHT	941.2054000003992	18.999999999999996	0.5	Probable_Truth	RIGHT	RIGHT	4	501.11730000026	51	2021-02-08 14:47:33.239034
67	Self	S210208	0.6666666666666666	1	2	1	2	0.7	1433.3333362	1150.0000023	1933.3333372	2350.0000047	Major	Good_deeds	33	You have used a fake name online	C2_29	1.0	Easy	I2_3	8	It is snowing outside now	0.666666666666667	Yes	LEFT	749.0780000002815	RIGHT	287.9075999999259	LEFT	959.8254000002272	RIGHT	1467.3978000000716	18.299999999999997	0.7	Probable_Lie	RIGHT	RIGHT	2	558.2832000000053	52	2021-02-08 14:47:56.702383
19	Self	S210208	0.6666666666666666	1	2	1	2	0.1	1283.3333359	1000.000002	2500.000005	1650.0000033	Minor	Wrong_doings	29	You have pretended to be busy to avoid a social situation	C1_28	0.0	Hard	I1_47	25	Singapore is a country	0.0	Yes	RIGHT	429.461000000174	RIGHT	320.9716000001208	RIGHT	838.7300999997933	LEFT	2543.7960999997813	18.399999999999995	0.1	Probable_Truth	RIGHT	RIGHT	3	507.9078999997364	53	2021-02-08 14:48:20.350488
84	Self	S210208	0.8333333333333334	1	2	2	1	0.1	1066.6666688	1433.3333362	2216.6666711000003	2500.000005	Minor	Good_deeds	45	You have stolen something	C1_45	0.65	Easy	I2_58	21	There are 9 rings in the Olympic flag	0.0555555555555556	Yes	RIGHT	552.5634999999056	RIGHT	471.4268999996421	LEFT	1477.506799999901	LEFT	817.2660999998698	18.5	0.1	Probable_Truth	LEFT	LEFT	1	482.1999999999207	54	2021-02-08 14:48:43.942757
