index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
81	Self	S200221	0.833333333	1	2	1	2	0.2	1066.666669	1433.333336	1783.333337	2216.666671	Major	Good_deeds	42	You have faked an illness	C2_50	0.2	Hard	I2_46	46	February has 30 days	1.0	Yes	RIGHT	376.9535	RIGHT	675.2807	LEFT	912.5092	LEFT	1550.7291	16.9	0.2	Probable_Truth	LEFT	LEFT	1	1459.5332	64	05:00.5
53	Self	S200221	0.5	1	2	2	1	0.8	1066.666669	1433.333336	2066.666671	2350.000005	Major	Wrong_doings	28	You have held the elevator doors for others	C2_47	0.45	Hard	I2_60	40	Beer is an alcoholic drink	0.055555556	Yes	RIGHT	696.739	LEFT	1086.2806	RIGHT	1136.5193	RIGHT	1044.0276	16.1	0.8	Probable_Lie	RIGHT	RIGHT	1	1306.3953	65	05:25.3
62	Self	S200221	0.5	2	1	2	1	0.8	1500.000003	1066.666669	1500.000003	1933.333337	Minor	Good_deeds	45	You have downloaded pirated movies	C1_45	0.05	Hard	I1_3	44	Afghan Hound is the first cloned cat	0.0	Yes	RIGHT	261.5061	RIGHT	1151.4437	LEFT	1575.1909	LEFT	2484.8189	16.9	0.8	Probable_Truth	RIGHT	RIGHT	4	1424.6634	66	05:50.7
43	Self	S200221	0.833333333	2	1	1	2	0.2	1000.000002	1350.000003	2500.000005	2066.666671	Minor	Wrong_doings	43	You have bought cigarettes for a minor	C1_34	0.05	Easy	I1_24	43	Earth's atmosphere extends up to 10,000km into space	0.055555556	Yes	RIGHT	355.6998	RIGHT	703.8836	LEFT	872.8714	RIGHT	1222.3397	17.1	0.2	Probable_Truth	RIGHT	RIGHT	6	602.879	67	06:14.0
61	Self	S200221	0.5	2	1	2	1	0.6	1000.000002	1150.000002	2350.000005	1650.000003	Minor	Wrong_doings	29	You have gossiped about your best friend	C2_53	0.0	Hard	I2_58	21	Cleopatra was born in Greece	0.944444444	No	RIGHT	731.5729	RIGHT	209.2786	LEFT	1967.8976	RIGHT	1799.9935	17.7	0.6	Probable_Truth	LEFT	LEFT	3	1467.0086	68	06:38.9
16	Self	S200221	0.666666667	1	2	1	2	0.4	1350.000003	1283.333336	1500.000003	2216.666671	Minor	Good_deeds	27	You have given way to the handicapped	C1_39	0.95	Easy	I1_45	12	The Franco-Prussian War occurred in the 19th century	0.888888889	No	RIGHT	968.5326	LEFT	1101.4556	RIGHT	1480.8101	RIGHT	2287.091	17.3	0.4	Probable_Lie	RIGHT	RIGHT	1	637.2791	69	07:04.3
5	Self	S200221	0.5	1	2	2	1	0.8	1066.666669	1500.000003	1500.000003	1933.333337	Minor	Wrong_doings	23	You have shown your appreciation to your teachers	C2_23	0.85	Hard	I2_33	14	Carnivore refers to meat-eater	0.611111111	No	RIGHT	399.9169	RIGHT	260.8132	RIGHT	1014.77	RIGHT	1004.1606	18.1	0.8	Probable_Truth	LEFT	RIGHT	6	1208.7991	70	07:26.8
99	Computer	S200221	0.5	1	2	1	2	0.3	1150.000002	1150.000002	2500.000005	2500.000005	Minor	Wrong_doings	14	You have assisted in a crime	C1_14	0.0	Easy	I2_36	3	Nanyang Technological University is in Australia	0.0	Yes	LEFT	208.437	LEFT	462.5029	LEFT	798.976	LEFT	1159.8749	18.1	0.3	Probable_Lie	RIGHT	RIGHT	1	566.9430497	71	07:49.8
106	Computer	S200221	0.5	2	1	1	2	0.1	1216.666669	1283.333336	1500.000003	1933.333337	Minor	Good_deeds	22	You have deceived a loved one	C2_30	0.0	Easy	I2_22	47	China is a part of Asia	0.055555556	Yes	LEFT	815.7519	RIGHT	344.1539	LEFT	836.722	RIGHT	1391.72	18.1	0.1	Probable_Truth	LEFT	RIGHT	4	651.7235106	72	08:12.4
28	Self	S200221	0.666666667	2	1	2	1	0.8	1283.333336	1216.666669	1650.000003	2350.000005	Major	Wrong_doings	57	You have thrown your trash into the bin	C1_16	0.0	Hard	I2_2	51	Mexico's National Day is September 16	1.0	Yes	RIGHT	749.4732	RIGHT	584.18	RIGHT	1135.5393	RIGHT	1436.6078	18.9	0.8	Probable_Truth	LEFT	LEFT	2	614.8416	73	08:36.0
49	Self	S200221	0.5	1	2	1	2	0.7	1150.000002	1500.000003	2500.000005	1650.000003	Minor	Good_deeds	11	You have borrowed things and never returned	C2_28	0.8	Easy	I1_42	25	Astatine is the rarest element in the Earth's crust	0.888888889	No	RIGHT	152.6615	RIGHT	582.4917	LEFT	1318.1095	RIGHT	2703.0822	19.6	0.7	Probable_Truth	RIGHT	RIGHT	5	948.9969	74	09:01.0
104	Computer	S200221	0.5	2	1	1	2	0.7	1350.000003	1150.000002	2066.666671	2216.666671	Minor	Good_deeds	46	You have made counterfeit money	C1_22	0.95	Hard	I2_34	22	Most plants emit oxygen in the day	0.833333333	No	LEFT	1093.7162	LEFT	288.6947	LEFT	2015.4842	RIGHT	2032.5552	19.6	0.7	Probable_Lie	LEFT	RIGHT	3	564.5652255	75	09:26.4
89	Self	S200221	0.833333333	2	1	1	2	0.6	1000.000002	1150.000002	1783.333337	2216.666671	Major	Good_deeds	53	You have volunteered for a disaster-related humanitarian mission	C2_60	0.05	Hard	I2_30	54	French is Singapore's official language	0.0	No	RIGHT	488.5474	RIGHT	207.2724	LEFT	2359.8631	LEFT	1782.2584	20.2	0.6	Probable_Truth	LEFT	LEFT	1	599.0681	76	09:50.6
96	Computer	S200221	0.5	1	2	1	2	0.5	1216.666669	1066.666669	1933.333337	1650.000003	Minor	Good_deeds	17	You have risked your life to save another person's life	C2_6	1.0	Easy	I1_14	48	Africa is the continent with the least rainfall	0.0	No	LEFT	1479.5705	LEFT	634.2645	LEFT	2975.6428	RIGHT	2008.1441	20.2	0.5	Probable_Lie	RIGHT	RIGHT	1	980.7082722	77	10:17.1
34	Self	S200221	0.833333333	1	2	1	2	0.4	1000.000002	1283.333336	2500.000005	1933.333337	Minor	Good_deeds	25	You have said thank you when you have received help	C2_8	1.0	Hard	I1_4	44	Singapore is in Africa	0.0	Yes	RIGHT	799.9883	LEFT	676.1213	RIGHT	1115.3068	LEFT	727.8968	19.8	0.4	Probable_Lie	RIGHT	RIGHT	1	619.7172	78	10:40.3
38	Self	S200221	0.833333333	1	2	2	1	0.1	1283.333336	1000.000002	1500.000003	1783.333337	Minor	Wrong_doings	47	You have donated blood every 6 months for many years	C1_37	0.0	Hard	I1_37	37	Algeria is Africa's second largest country	0.666666667	No	RIGHT	160.901	RIGHT	276.2998	LEFT	951.4396	RIGHT	1667.4607	19.9	0.1	Probable_Truth	RIGHT	RIGHT	2	1443.9865	79	11:03.0
87	Self	S200221	0.833333333	1	2	2	1	0.6	1150.000002	1066.666669	1500.000003	2350.000005	Major	Good_deeds	14	You have given directions to a lost tourist	C1_42	0.0	Hard	I1_39	39	Singapore ranked 8th in World's smallest countries	0.111111111	No	RIGHT	64.822	RIGHT	484.6219	RIGHT	1319.7733	RIGHT	2585.9702	20.5	0.6	Probable_Truth	RIGHT	RIGHT	6	559.2181	80	11:26.6
137	Computer	S200221	0.833333333	2	1	1	2	0.4	1216.666669	1000.000002	1783.333337	2066.666671	Major	Good_deeds	1	You have intentionally let others cut in line	C1_24	1.0	Hard	I1_28	32	Pyramid of Giza is 468 feet tall	0.0	No	LEFT	409.0966	LEFT	263.9688	LEFT	2748.5275	RIGHT	1071.9919	20.5	0.4	Probable_Lie	RIGHT	LEFT	2	693.4529748	81	11:50.4
33	Self	S200221	0.833333333	1	2	1	2	0.6	1350.000003	1433.333336	2216.666671	1650.000003	Major	Wrong_doings	30	You have sign up to sponsor a needy child	C2_59	0.85	Hard	I2_44	28	There are 20 bones in the human skull	0.944444444	Yes	RIGHT	279.6273	RIGHT	1063.4232	RIGHT	3272.2909	RIGHT	2455.7264	21.1	0.6	Probable_Truth	LEFT	LEFT	1	657.6214	82	12:17.4
92	Self	S200221	0.833333333	2	1	2	1	0.8	1350.000003	1500.000003	1650.000003	2500.000005	Major	Wrong_doings	58	You have bribed a police officer	C1_58	0.95	Hard	I2_23	27	Airbags in cars are filled with sodium azide	1.0	No	RIGHT	439.2432	RIGHT	383.9097	LEFT	896.3888	RIGHT	1647.214	21.9	0.8	Probable_Truth	LEFT	LEFT	1	1163.4121	83	12:41.5
120	Computer	S200221	0.666666667	2	1	1	2	0.6	1000.000002	1500.000003	2500.000005	1933.333337	Major	Good_deeds	28	You have helped your parents when asked to	C2_34	0.0	Hard	I2_41	29	Red is a color	1.0	Yes	LEFT	804.8225	LEFT	142.2836	RIGHT	2190.2531	RIGHT	936.4926	21.9	0.6	Probable_Lie	RIGHT	LEFT	5	858.2828775	84	13:05.9
126	Computer	S200221	0.666666667	2	1	2	1	0.1	1350.000003	1283.333336	1500.000003	2066.666671	Minor	Wrong_doings	48	You have lost everything just to help others	C1_28	0.55	Easy	I2_38	41	A square has 3 corners	0.0	Yes	LEFT	1415.3238	RIGHT	431.9303	LEFT	1063.4722	LEFT	862.8752	21.9	0.1	Probable_Truth	LEFT	LEFT	1	626.1500031	85	13:29.1
95	Self	S200221	0.833333333	2	1	2	1	0.5	1216.666669	1000.000002	2500.000005	1650.000003	Major	Wrong_doings	19	You have engaged in underage smoking	C1_53	0.7	Easy	I2_54	31	It takes 112 years to build the Pisa Tower	0.833333333	Yes	RIGHT	357.9983	RIGHT	264.258	LEFT	1047.8985	RIGHT	1422.6966	22.4	0.5	Probable_Truth	LEFT	LEFT	1	790.6419	86	13:51.9
86	Self	S200221	0.833333333	1	2	2	1	0.3	1350.000003	1150.000002	1650.000003	1500.000003	Major	Good_deeds	43	You have started a movement to support a cause	C2_14	1.0	Easy	I1_46	55	Summer is hotter than winter	0.0	Yes	RIGHT	312.9963	RIGHT	319.9224	LEFT	2024.0139	RIGHT	1158.8286	22.7	0.3	Probable_Truth	RIGHT	RIGHT	5	641.8483	87	14:14.6
26	Self	S200221	0.666666667	2	1	1	2	0.7	1433.333336	1500.000003	2066.666671	1650.000003	Minor	Wrong_doings	31	You have a non-judgmental attitude towards everyone	C1_48	1.0	Easy	I1_29	2	Christmas Day is in March	0.888888889	No	RIGHT	1126.4966	LEFT	287.9885	RIGHT	1191.7452	LEFT	784.2196	22.0	0.7	Probable_Lie	RIGHT	RIGHT	1	2167.6892	88	14:39.4
76	Self	S200221	0.666666667	2	1	2	1	0.7	1216.666669	1216.666669	2350.000005	1783.333337	Major	Good_deeds	59	You have attended all lectures as a student	C1_15	0.2	Easy	I1_50	35	There are 30 hours in a day	0.611111111	Yes	RIGHT	336.969	RIGHT	225.1072	RIGHT	1479.1311	LEFT	1041.7148	22.7	0.7	Probable_Truth	RIGHT	RIGHT	4	693.3111	89	15:02.3
119	Computer	S200221	0.666666667	1	2	2	1	0.2	1150.000002	1283.333336	2066.666671	2350.000005	Major	Good_deeds	23	You have given up your seat in the MRT	C1_23	0.05	Easy	I1_33	1	The Earth is round	0.055555556	Yes	LEFT	192.2994	LEFT	346.8465	RIGHT	639.8274	RIGHT	675.4094	22.7	0.2	Probable_Lie	RIGHT	LEFT	5	925.6980356	90	15:24.5
84	Self	S200221	0.833333333	1	2	2	1	0.4	1216.666669	1000.000002	2500.000005	1933.333337	Minor	Good_deeds	36	You have been arrested	C2_43	0.9	Easy	I1_19	11	Cernan was the second last man to walk on the Moon	0.0	No	RIGHT	240.4406	RIGHT	269.6947	LEFT	784.8563	RIGHT	2771.2466	23.1	0.4	Probable_Lie	LEFT	LEFT	2	785.0407	91	15:48.6
116	Computer	S200221	0.666666667	1	2	2	1	0.6	1283.333336	1150.000002	2216.666671	1783.333337	Minor	Wrong_doings	39	You have made someone cry	C2_36	0.15	Hard	I1_17	33	Today is Sunday	0.722222222	No	LEFT	520.6864	LEFT	828.4318	LEFT	1560.1074	LEFT	987.494	23.1	0.6	Probable_Lie	RIGHT	LEFT	5	774.1145793	92	16:12.2
4	Self	S200221	0.5	1	2	2	1	0.5	1283.333336	1150.000002	2350.000005	2500.000005	Major	Good_deeds	6	You have held the door open for a stranger	C1_17	0.05	Easy	I2_26	33	The hardest bone in human body is the jawbone	0.0	Yes	RIGHT	1008.5773	RIGHT	362.7269	RIGHT	918.5759	RIGHT	1023.1575	23.6	0.5	Probable_Truth	RIGHT	LEFT	1	1093.274	93	16:36.5
94	Self	S200221	0.833333333	2	1	2	1	0.7	1433.333336	1433.333336	2350.000005	1783.333337	Minor	Wrong_doings	58	You have taken responsibility for your actions	C2_58	0.0	Hard	I1_52	23	There are 10 continents in the World	0.0	No	RIGHT	324.4902	RIGHT	103.9515	RIGHT	1415.8531	RIGHT	2242.7488	24.3	0.7	Probable_Truth	LEFT	LEFT	1	603.7504	94	17:00.8
8	Self	S200221	0.5	2	1	1	2	0.4	1283.333336	1066.666669	2066.666671	1650.000003	Minor	Good_deeds	46	You have made counterfeit money	C1_22	0.95	Hard	I2_34	22	Most plants emit oxygen in the day	0.833333333	No	RIGHT	621.3633	RIGHT	240.477	LEFT	1590.99	RIGHT	2240.098	24.7	0.4	Probable_Truth	LEFT	LEFT	2	1353.9985	95	17:25.5
109	Computer	S200221	0.5	2	1	2	1	0.8	1500.000003	1216.666669	2500.000005	2066.666671	Major	Good_deeds	3	You have started an NGO using your savings	C2_38	0.9	Easy	I2_18	18	Some owl species hunt fish	0.666666667	Yes	LEFT	345.1492	LEFT	240.4799	LEFT	1895.6905	RIGHT	1445.1998	24.7	0.8	Probable_Lie	LEFT	LEFT	4	873.6745362	96	19:54.5
52	Self	S200221	0.5	1	2	2	1	0.2	1500.000003	1216.666669	1500.000003	2500.000005	Minor	Good_deeds	20	You have sold illegal drugs	C2_29	0.95	Hard	I2_40	60	Bears have the biggest eyes among mammals	0.0	No	RIGHT	81.09	RIGHT	620.7442	LEFT	1056.7623	RIGHT	2269.6897	24.9	0.2	Probable_Truth	LEFT	RIGHT	6	802.5893	97	20:18.6
129	Computer	S200221	0.833333333	1	2	1	2	0.5	1000.000002	1066.666669	2216.666671	2066.666671	Major	Wrong_doings	30	You have sign up to sponsor a needy child	C2_59	0.85	Hard	I2_44	28	There are 20 bones in the human skull	0.944444444	Yes	LEFT	256.0801	LEFT	776.8911	RIGHT	1744.1842	RIGHT	1663.075	24.9	0.5	Probable_Truth	LEFT	RIGHT	3	807.084059	98	20:42.8
65	Self	S200221	0.666666667	1	2	1	2	0.6	1216.666669	1500.000003	2216.666671	1933.333337	Major	Wrong_doings	11	You have said sorry when you were rude	C1_4	0.0	Easy	I1_2	2	It is night time now	0.777777778	Yes	RIGHT	473.4736	RIGHT	432.0819	RIGHT	1556.5341	LEFT	1312.5806	25.5	0.6	Probable_Lie	LEFT	LEFT	4	1179.7565	99	21:07.2
88	Self	S200221	0.833333333	2	1	1	2	0.4	1066.666669	1283.333336	1500.000003	1500.000003	Minor	Good_deeds	20	You have queued to enter the MRT train	C1_12	0.55	Easy	I1_10	45	December is the last month of the year	0.944444444	No	RIGHT	644.8654	RIGHT	328.2747	RIGHT	1699.8607	RIGHT	1199.4121	25.9	0.4	Probable_Truth	LEFT	LEFT	1	739.3809	100	21:29.7
24	Self	S200221	0.666666667	2	1	1	2	0.5	1066.666669	1433.333336	1783.333337	2066.666671	Major	Good_deeds	28	You have helped your parents when asked to	C2_34	0.0	Hard	I2_41	29	Red is a color	1.0	Yes	RIGHT	753.5818	LEFT	327.3925	RIGHT	2302.8753	RIGHT	655.5503	25.4	0.5	Probable_Lie	LEFT	LEFT	5	821.0727	101	21:53.5
3	Self	S200221	0.5	1	2	1	2	0.3	1216.666669	1433.333336	2216.666671	2066.666671	Minor	Wrong_doings	14	You have assisted in a crime	C1_14	0.0	Easy	I2_36	3	Nanyang Technological University is in Australia	0.0	Yes	RIGHT	328.0477	RIGHT	318.1242	LEFT	726.9344	LEFT	855.3261	25.7	0.3	Probable_Truth	LEFT	LEFT	3	1228.6518	102	22:16.5
14	Self	S200221	0.5	2	1	2	1	0.6	1150.000002	1000.000002	2216.666671	1783.333337	Minor	Wrong_doings	1	You have switched off appliances when not in use	C1_1	0.65	Hard	I1_36	12	Hot chocolate was created by the Mayan culture	0.666666667	No	RIGHT	929.4963	RIGHT	191.4976	RIGHT	1432.5484	RIGHT	1555.7017	26.3	0.6	Probable_Truth	RIGHT	RIGHT	5	1218.8871	103	22:40.5
80	Self	S200221	0.833333333	1	2	1	2	0.1	1000.000002	1283.333336	2216.666671	1783.333337	Minor	Wrong_doings	19	You have kidnapped someone	C1_36	0.0	Easy	I2_55	17	Cheese is an Asian staple	0.944444444	Yes	RIGHT	215.3178	RIGHT	319.6675	LEFT	770.2565	RIGHT	1535.9841	26.4	0.1	Probable_Truth	LEFT	LEFT	1	490.485	104	23:02.7
64	Self	S200221	0.666666667	1	2	1	2	0.8	1433.333336	1433.333336	2066.666671	1500.000003	Major	Wrong_doings	13	You have been physically hurt to protect others	C1_51	0.95	Hard	I2_53	40	South East Asia is currently free from polio	0.0	No	RIGHT	415.6574	LEFT	645.4075	LEFT	2884.418	RIGHT	3224.2003	25.6	0.8	Probable_Lie	LEFT	LEFT	5	732.5321	105	23:29.6
90	Self	S200221	0.833333333	2	1	1	2	0.3	1500.000003	1066.666669	2066.666671	2066.666671	Minor	Good_deeds	60	You have coveted things that belong to others	C2_20	0.05	Easy	I1_27	52	Feijoa is a type of grape	0.0	Yes	RIGHT	1062.3788	LEFT	296.2487	LEFT	3152.4824	LEFT	3047.9956	25.3	0.3	Probable_Lie	LEFT	LEFT	6	567.8047	106	23:57.0
135	Computer	S200221	0.833333333	1	2	2	1	0.2	1350.000003	1000.000002	2350.000005	1500.000003	Minor	Good_deeds	33	You have blackmailed others for money	C1_30	0.0	Hard	I1_58	58	Statute of Liberty is in New York	0.0	No	LEFT	863.7836	RIGHT	636.9216	LEFT	751.1637	RIGHT	1309.5489	25.3	0.2	Probable_Truth	LEFT	LEFT	1	527.940102	107	24:19.9
74	Self	S200221	0.666666667	2	1	1	2	0.2	1500.000003	1283.333336	1500.000003	1500.000003	Minor	Wrong_doings	27	You have sorted your trash into recycling bin	C1_50	0.0	Hard	I1_35	31	Malay is one of the races in Singapore	0.722222222	Yes	RIGHT	1125.1547	LEFT	567.4172	RIGHT	1261.6611	RIGHT	1502.7647	25.1	0.2	Probable_Lie	LEFT	LEFT	5	797.651	108	24:43.5
78	Self	S200221	0.666666667	2	1	2	1	0.5	1150.000002	1066.666669	1650.000003	1650.000003	Major	Wrong_doings	15	You have helped with household chores	C2_52	0.0	Easy	I2_48	39	Singapore is a country	0.0	No	RIGHT	263.2203	RIGHT	319.0559	RIGHT	768.3652	RIGHT	624.6056	25.6	0.5	Probable_Lie	LEFT	LEFT	4	575.4814	109	25:04.1
123	Computer	S200221	0.666666667	2	1	1	2	0.3	1216.666669	1216.666669	1783.333337	2350.000005	Minor	Good_deeds	16	You have cursed at your loved ones	C2_17	1.0	Easy	I1_11	38	Arabi is the oldest surviving breed of horse	0.777777778	No	LEFT	756.6742	LEFT	249.3497	LEFT	1338.3594	RIGHT	2079.6333	25.6	0.3	Probable_Lie	RIGHT	LEFT	3	518.4373218	110	25:28.2
138	Computer	S200221	0.833333333	2	1	1	2	0.8	1500.000003	1283.333336	1650.000003	1933.333337	Minor	Wrong_doings	54	You have bought cocaine	C2_45	1.0	Hard	I2_13	41	Today is a weekday	0.944444444	Yes	LEFT	836.4756	RIGHT	416.8296	LEFT	732.7711	RIGHT	822.417	25.6	0.8	Probable_Truth	RIGHT	RIGHT	6	555.4943008	111	25:50.5
19	Self	S200221	0.666666667	1	2	1	2	0.5	1066.666669	1350.000003	2350.000005	2500.000005	Minor	Good_deeds	5	You have told someone's secret to others	C2_42	1.0	Hard	I2_42	45	Brazil is in South America	0.833333333	Yes	RIGHT	951.4372	RIGHT	634.8806	LEFT	909.0518	RIGHT	1095.1845	26.1	0.5	Probable_Truth	LEFT	LEFT	2	838.0989	112	26:14.8
133	Computer	S200221	0.833333333	1	2	2	1	0.8	1066.666669	1150.000002	1650.000003	1783.333337	Major	Good_deeds	3	You have watched a pirated movie	C1_3	1.0	Easy	I2_5	5	Marijuana is legal in Singapore	0.944444444	Yes	LEFT	465.2782	RIGHT	2327.0053	LEFT	896.2871	RIGHT	1250.1821	26.1	0.8	Probable_Lie	LEFT	LEFT	3	652.2752961	113	26:38.6
13	Self	S200221	0.5	2	1	2	1	0.3	1066.666669	1350.000003	2500.000005	2216.666671	Major	Good_deeds	3	You have started an NGO using your savings	C2_38	0.9	Easy	I2_18	18	Some owl species hunt fish	0.666666667	Yes	RIGHT	1308.7762	LEFT	456.6174	LEFT	831.4447	RIGHT	1200.5092	25.8	0.3	Probable_Lie	RIGHT	RIGHT	2	1255.3241	114	27:03.4
105	Computer	S200221	0.5	2	1	1	2	0.5	1150.000002	1433.333336	1650.000003	1500.000003	Major	Wrong_doings	30	You have stopped using plastics completely	C1_49	0.5	Hard	I2_56	9	Milwaukee Art Museum is located in California	0.0	No	LEFT	310.9351	LEFT	224.7831	LEFT	2461.5905	RIGHT	1272.2777	25.8	0.5	Probable_Lie	RIGHT	RIGHT	3	808.038149	115	27:26.7
11	Self	S200221	0.5	2	1	1	2	0.2	1350.000003	1433.333336	1500.000003	2500.000005	Major	Good_deeds	49	You have used heroin	C2_56	0.0	Easy	I1_12	56	It is 20th Century now	0.0	No	RIGHT	780.2459	LEFT	248.1069	LEFT	1535.9754	RIGHT	1000.4838	25.6	0.2	Probable_Lie	LEFT	LEFT	4	646.3294	116	27:50.3
12	Self	S200221	0.5	2	1	2	1	0.7	1000.000002	1216.666669	1933.333337	2350.000005	Major	Wrong_doings	38	You have complimented others for good work	C2_3	0.0	Hard	I1_9	36	Acoustic Kitty refers to cat with implants	0.722222222	Yes	RIGHT	971.5121	RIGHT	247.8652	RIGHT	1208.2948	LEFT	3508.6847	26.3	0.7	Probable_Truth	LEFT	RIGHT	5	1047.6625	117	28:16.4
29	Self	S200221	0.666666667	2	1	2	1	0.3	1150.000002	1350.000003	1933.333337	1933.333337	Major	Good_deeds	34	You have claimed doing things that you never did	C1_57	0.25	Hard	I2_51	43	Slavery was abolished in Cuba in 1886	0.0	No	RIGHT	635.9159	RIGHT	480.7146	LEFT	2232.3996	RIGHT	1741.2679	26.6	0.3	Probable_Truth	RIGHT	RIGHT	3	715.3948	118	28:41.1
48	Self	S200221	0.5	1	2	1	2	0.1	1350.000003	1000.000002	1783.333337	1783.333337	Major	Wrong_doings	47	You have followed instructions	C1_60	0.0	Easy	I1_5	53	It sometimes snows in Singapore	0.0	No	RIGHT	471.4182	LEFT	914.3173	RIGHT	1330.6395	LEFT	1072.8529	26.5	0.1	Probable_Lie	LEFT	LEFT	5	1258.4362	119	29:04.6
83	Self	S200221	0.833333333	1	2	1	2	0.7	1500.000003	1350.000003	2350.000005	1650.000003	Major	Wrong_doings	6	You have provided shelter for stray animals	C2_24	0.95	Easy	I2_11	46	Nomophobia is the fear of being without a phone or computer	0.833333333	No	RIGHT	257.0333	RIGHT	387.3489	LEFT	1312.0801	RIGHT	3432.2404	27.2	0.7	Probable_Lie	LEFT	LEFT	5	657.6578	120	29:30.1
37	Self	S200221	0.833333333	1	2	2	1	0.3	1216.666669	1066.666669	2350.000005	2066.666671	Major	Good_deeds	3	You have watched a pirated movie	C1_3	1.0	Easy	I2_5	5	Marijuana is legal in Singapore	0.944444444	Yes	RIGHT	463.5801	RIGHT	539.1784	LEFT	1222.759	LEFT	1725.2077	27.5	0.3	Probable_Lie	LEFT	LEFT	5	668.9551	121	29:54.0
107	Computer	S200221	0.5	2	1	1	2	0.6	1283.333336	1000.000002	2350.000005	2500.000005	Major	Good_deeds	49	You have used heroin	C2_56	0.0	Easy	I1_12	56	It is 20th Century now	0.0	No	LEFT	885.0616	RIGHT	448.9986	LEFT	1983.3435	LEFT	1848.4072	27.5	0.6	Probable_Truth	LEFT	LEFT	1	984.0394559	122	30:19.9
142	Computer	S200221	0.833333333	2	1	2	1	0.2	1066.666669	1216.666669	2350.000005	1500.000003	Major	Good_deeds	34	You have confessed to your mistake	C2_54	0.05	Hard	I1_32	28	Polish is 20th most spoken language in the World	0.666666667	No	LEFT	613.7619	LEFT	121.4439	RIGHT	1294.9455	RIGHT	1118.7788	27.5	0.2	Probable_Lie	LEFT	RIGHT	1	940.1936568	123	30:42.6
97	Computer	S200221	0.5	1	2	1	2	0.6	1500.000003	1350.000003	2066.666671	1783.333337	Major	Good_deeds	38	You have sheltered others from disasters	C2_37	0.65	Hard	I1_15	36	The current century is 21st	0.777777778	Yes	LEFT	623.844	LEFT	1798.2419	LEFT	2275.3767	RIGHT	936.3983	27.5	0.6	Probable_Lie	LEFT	RIGHT	1	650.5405071	124	31:08.2
25	Self	S200221	0.666666667	2	1	1	2	0.4	1500.000003	1066.666669	2216.666671	1783.333337	Minor	Wrong_doings	17	You have engaged in money laundering	C2_31	0.7	Easy	I1_43	11	The Earth turns the closest to the sun in May	0.0	Yes	RIGHT	1598.8943	RIGHT	391.3855	LEFT	1747.3038	RIGHT	1832.0165	27.9	0.4	Probable_Truth	LEFT	LEFT	1	1536.6678	125	31:34.4
110	Computer	S200221	0.5	2	1	2	1	0.3	1433.333336	1350.000003	2216.666671	2350.000005	Minor	Wrong_doings	1	You have switched off appliances when not in use	C1_1	0.65	Hard	I1_36	12	Hot chocolate was created by the Mayan culture	0.666666667	No	LEFT	468.8556	LEFT	256.7461	RIGHT	1175.8488	RIGHT	1283.0307	27.9	0.3	Probable_Lie	LEFT	LEFT	5	548.2898016	126	31:58.1
108	Computer	S200221	0.5	2	1	2	1	0.4	1066.666669	1066.666669	1933.333337	1650.000003	Major	Wrong_doings	38	You have complimented others for good work	C2_3	0.0	Hard	I1_9	36	Acoustic Kitty refers to cat with implants	0.722222222	Yes	LEFT	691.0873	RIGHT	231.3839	RIGHT	878.8849	LEFT	2168.0994	27.9	0.4	Probable_Truth	LEFT	LEFT	3	737.2389411	127	32:21.1
47	Self	S200221	0.833333333	2	1	2	1	0.7	1216.666669	1150.000002	1783.333337	1933.333337	Major	Wrong_doings	9	You have lied to your parents	C1_43	0.1	Easy	I2_43	13	R. Amundsen discovered the South Pole	1.0	No	RIGHT	515.0773	RIGHT	95.3633	LEFT	1159.9923	RIGHT	1684.7027	28.6	0.7	Probable_Truth	LEFT	LEFT	1	687.216	128	32:43.9
112	Computer	S200221	0.666666667	1	2	1	2	0.3	1350.000003	1000.000002	1783.333337	1650.000003	Minor	Good_deeds	27	You have given way to the handicapped	C1_39	0.95	Easy	I1_45	12	The Franco-Prussian War occurred in the 19th century	0.888888889	No	LEFT	279.1892	LEFT	998.7477	RIGHT	1327.1082	RIGHT	1046.781	28.6	0.3	Probable_Lie	RIGHT	LEFT	5	808.6688237	129	33:06.7
