index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
17	Self	S201210	0.666666667	1	2	1	2	0.1	1066.666669	1150.000002	1500.000003	2066.666671	Minor	Wrong_doings	15	You have claimed doing things that you never did	C1_45	0.05	Hard	I2_6	18	Nanyang Technological University is in Australia	0.666666667	Yes	RIGHT	472.0165	RIGHT	564.2234	LEFT	1911.106	LEFT	1295.4575	11.2	0.1	Probable_Truth	LEFT	LEFT	2	802.0052	63	41:15.1
77	Self	S201210	0.666666667	2	1	2	1	0.3	1283.333336	1066.666669	2500.000005	2350.000005	Major	Wrong_doings	38	You have offered a listening ear to a friend	C2_19	0.1	Easy	I1_5	22	The Eiffel Tower is in Paris	0.944444444	Yes	RIGHT	613.5053	RIGHT	343.7324	RIGHT	1775.262	RIGHT	1028.0356	11.5	0.3	Probable_Truth	LEFT	LEFT	2	718.1024	64	41:39.3
51	Self	S201210	0.5	1	2	1	2	0.4	1500.000003	1000.000002	2216.666671	2500.000005	Major	Wrong_doings	23	You have thrown your trash into the bin	C1_5	0.05	Easy	I2_56	45	Christmas Day is in March	0.0	No	RIGHT	575.8664	LEFT	744.558	RIGHT	3383.2525	LEFT	1008.1727	11.1	0.4	Probable_Lie	RIGHT	RIGHT	1	1360.5519	65	42:06.2
27	Self	S201210	0.666666667	2	1	1	2	0.5	1216.666669	1000.000002	2500.000005	2216.666671	Minor	Good_deeds	60	You have cheated on a test	C2_42	0.65	Hard	I2_39	48	There are 7 days in a week	0.722222222	Yes	RIGHT	468.4701	RIGHT	257.3156	LEFT	994.516	RIGHT	1639.1164	11.6	0.5	Probable_Truth	RIGHT	RIGHT	5	714.5717	66	42:29.8
14	Self	S201210	0.5	2	1	2	1	0.7	1283.333336	1283.333336	2216.666671	2066.666671	Minor	Good_deeds	3	You have volunteered every week for many years	C2_50	1.0	Easy	I1_37	50	Fishes can swim in water	0.0	No	RIGHT	686.9948	RIGHT	264.9152	LEFT	2031.9458	RIGHT	869.9223	12.3	0.7	Probable_Truth	LEFT	RIGHT	4	1045.2394	67	42:54.1
141	Computer	S201210	0.833333333	2	1	2	1	0.1	1216.666669	1433.333336	2216.666671	1650.000003	Major	Wrong_doings	20	You have lied to your parents	C1_37	1.0	Easy	I1_12	13	Polish is 20th most spoken language in the World	0.0	Yes	LEFT	1210.6992	RIGHT	624.275	LEFT	1863.718	RIGHT	2632.7005	12.3	0.1	Probable_Truth	LEFT	LEFT	1	520.4435969	68	43:20.0
108	Computer	S201210	0.5	2	1	2	1	0.2	1066.666669	1066.666669	1650.000003	2500.000005	Major	Wrong_doings	35	You have blackmailed others for money	C1_30	0.7	Easy	I1_8	59	There are 30 hours in a day	0.0	No	LEFT	872.0188	LEFT	504.5166	LEFT	1007.1386	LEFT	997.6556	12.3	0.2	Probable_Lie	LEFT	RIGHT	1	733.1810433	69	43:43.0
8	Self	S201210	0.5	2	1	1	2	0.4	1433.333336	1000.000002	1500.000003	2350.000005	Major	Good_deeds	57	You have engaged in arson	C1_35	0.45	Hard	I2_23	23	Today is Sunday	0.0	No	RIGHT	716.7014	RIGHT	280.9248	LEFT	1131.1328	LEFT	1087.6958	12.7	0.4	Probable_Truth	LEFT	RIGHT	4	780.7002	70	44:05.8
101	Computer	S201210	0.5	1	2	2	1	0.4	1433.333336	1150.000002	2066.666671	1650.000003	Major	Wrong_doings	43	You have rescued others from a catastrophe	C2_16	0.05	Easy	I1_40	10	A triangle has three sides	0.888888889	No	LEFT	752.2721	LEFT	1586.7358	RIGHT	1878.4502	RIGHT	1312.6928	12.7	0.4	Probable_Lie	LEFT	LEFT	5	969.984546	71	44:31.2
34	Self	S201210	0.833333333	1	2	1	2	0.4	1066.666669	1283.333336	2350.000005	2350.000005	Major	Wrong_doings	31	You have gossiped about your best friend	C2_2	0.0	Easy	I2_54	28	Singapore is in Africa	0.611111111	Yes	RIGHT	272.3768	RIGHT	481.0939	LEFT	1325.7821	LEFT	887.0461	13.1	0.4	Probable_Truth	LEFT	LEFT	1	792.3768	72	44:54.5
132	Computer	S201210	0.833333333	1	2	2	1	0.6	1350.000003	1000.000002	1650.000003	1650.000003	Minor	Good_deeds	40	You have donated a pay cheque to charity	C1_11	0.05	Easy	I2_44	4	The Moon orbits around the Earth	0.0	No	LEFT	736.6566	RIGHT	1162.6479	RIGHT	3381.6507	RIGHT	1432.5759	13.1	0.6	Probable_Truth	LEFT	LEFT	1	556.4874824	73	45:20.0
78	Self	S201210	0.666666667	2	1	2	1	0.6	1433.333336	1150.000002	2066.666671	1650.000003	Major	Wrong_doings	19	You have drunk alcohol when you were underage	C2_58	0.9	Hard	I2_22	2	Beef comes from cows	0.888888889	Yes	RIGHT	701.8652	RIGHT	440.0944	LEFT	1583.0533	RIGHT	1400.1169	13.7	0.6	Probable_Truth	LEFT	LEFT	1	1045.4584	74	45:44.1
23	Self	S201210	0.666666667	1	2	2	1	0.8	1350.000003	1283.333336	2216.666671	1783.333337	Minor	Good_deeds	45	You have violated a traffic law	C2_56	0.9	Easy	I2_43	11	Pyramid of Giza is 468 feet tall	0.777777778	No	RIGHT	480.455	RIGHT	550.0619	LEFT	847.8945	RIGHT	1419.1493	14.5	0.8	Probable_Truth	RIGHT	RIGHT	5	597.5895	75	46:07.2
135	Computer	S201210	0.833333333	1	2	2	1	0.1	1066.666669	1350.000003	1783.333337	2350.000005	Major	Wrong_doings	35	You have adopted a zero-waste lifestyle	C2_35	0.55	Easy	I1_46	54	The first Grammy awards was held in 1959	0.055555556	Yes	LEFT	592.2932	RIGHT	601.2448	RIGHT	1335.5425	RIGHT	1316.5604	14.5	0.1	Probable_Truth	LEFT	RIGHT	6	973.6432907	76	46:31.1
31	Self	S201210	0.666666667	2	1	2	1	0.8	1150.000002	1283.333336	1783.333337	2066.666671	Minor	Good_deeds	11	You have been arrested	C1_6	0.0	Hard	I1_27	31	The first Olympic Games was held in the 5th century B.C	0.722222222	No	RIGHT	546.6096	RIGHT	328.3032	LEFT	999.5322	RIGHT	2669.8576	15.3	0.8	Probable_Truth	RIGHT	RIGHT	6	626.5979	77	46:55.1
93	Self	S201210	0.833333333	2	1	2	1	0.1	1350.000003	1283.333336	1933.333337	2066.666671	Major	Good_deeds	7	You have queued to enter the MRT train	C1_24	1.0	Easy	I1_19	47	Bears have the biggest eyes among mammals	0.777777778	Yes	RIGHT	829.5077	RIGHT	344.2045	RIGHT	2527.6448	LEFT	2366.6108	15.4	0.1	Probable_Lie	LEFT	LEFT	5	744.6888	78	47:21.1
7	Self	S201210	0.5	1	2	2	1	0.7	1216.666669	1216.666669	2350.000005	2500.000005	Major	Good_deeds	28	You have cursed at your loved ones	C2_43	1.0	Easy	I2_60	25	French is Singapore's official language	0.0	Yes	RIGHT	695.6854	RIGHT	531.5349	LEFT	1216.4105	LEFT	1541.5743	16.1	0.7	Probable_Truth	LEFT	RIGHT	6	1018.3736	79	47:46.0
36	Self	S201210	0.833333333	1	2	2	1	0.8	1150.000002	1350.000003	1933.333337	2066.666671	Minor	Good_deeds	40	You have donated a pay cheque to charity	C1_11	0.05	Easy	I2_44	4	The Moon orbits around the Earth	0.0	No	RIGHT	296.8937	RIGHT	643.1054	RIGHT	1111.4201	RIGHT	973.7318	16.9	0.8	Probable_Truth	LEFT	LEFT	1	703.9799	80	48:08.8
131	Computer	S201210	0.833333333	1	2	1	2	0.2	1000.000002	1066.666669	2066.666671	1500.000003	Minor	Wrong_doings	4	You have been convicted in court	C1_40	0.0	Easy	I2_38	38	Slavery was abolished in Cuba in 1886	1.0	Yes	LEFT	312.1435	LEFT	576.6204	LEFT	1862.0917	LEFT	3655.9108	16.9	0.2	Probable_Lie	LEFT	RIGHT	1	830.0955168	81	48:34.2
100	Computer	S201210	0.5	1	2	2	1	0.8	1150.000002	1066.666669	1933.333337	2216.666671	Major	Good_deeds	13	You have extorted money from anyone	C1_58	0.7	Hard	I1_24	24	Animals are living things	0.0	No	LEFT	1032.8006	LEFT	995.1881	LEFT	888.2885	RIGHT	1082.2031	16.9	0.8	Probable_Lie	LEFT	RIGHT	1	911.238125	82	48:58.1
74	Self	S201210	0.666666667	2	1	1	2	0.7	1000.000002	1350.000003	2216.666671	2500.000005	Minor	Wrong_doings	50	You have taken responsibility for your actions	C2_9	0.0	Hard	I2_24	24	Milwaukee Art Museum is located in California	0.055555556	Yes	RIGHT	464.4284	RIGHT	288.4007	RIGHT	1543.7284	LEFT	3487.7946	17.6	0.7	Probable_Truth	RIGHT	RIGHT	5	688.2839	83	49:24.2
75	Self	S201210	0.666666667	2	1	1	2	0.8	1066.666669	1433.333336	1783.333337	1933.333337	Minor	Good_deeds	58	You have done something against your values	C2_40	0.15	Easy	I2_4	17	Nomophobia is the fear of being without a phone or computer	0.666666667	No	RIGHT	786.8498	RIGHT	319.6503	LEFT	3670.0614	LEFT	4023.3048	18.4	0.8	Probable_Truth	RIGHT	RIGHT	5	687.7624	84	49:52.5
137	Computer	S201210	0.833333333	2	1	1	2	0.6	1283.333336	1150.000002	1500.000003	2350.000005	Minor	Wrong_doings	39	You have coveted things that belong to others	C2_52	0.85	Hard	I1_57	53	Earth's atmosphere extends up to 10,000km into space	0.0	Yes	LEFT	713.1429	LEFT	439.1775	LEFT	1612.2198	RIGHT	919.6041	18.4	0.6	Probable_Lie	LEFT	RIGHT	1	912.3908246	85	50:15.9
114	Computer	S201210	0.666666667	1	2	1	2	0.5	1150.000002	1066.666669	2350.000005	1650.000003	Major	Good_deeds	56	You have taken months off to volunteer	C1_15	0.0	Hard	I1_52	15	R. Amundsen discovered the South Pole	0.0	Yes	LEFT	311.8057	LEFT	1047.312	RIGHT	2001.7803	LEFT	1631.486	18.4	0.5	Probable_Lie	LEFT	RIGHT	2	907.6382372	86	50:40.6
117	Computer	S201210	0.666666667	1	2	2	1	0.7	1066.666669	1433.333336	1650.000003	1500.000003	Major	Wrong_doings	51	You have started a hotline for victims of bully	C1_9	0.0	Hard	I1_15	43	Chickens lay eggs	0.0	Yes	LEFT	672.0833	RIGHT	658.4096	LEFT	1623.0217	RIGHT	853.0235	18.4	0.7	Probable_Truth	LEFT	LEFT	2	813.6899805	87	51:03.4
29	Self	S201210	0.666666667	2	1	2	1	0.3	1283.333336	1150.000002	2216.666671	1933.333337	Major	Wrong_doings	7	You have given way to the handicapped	C1_8	0.0	Easy	I2_58	39	It takes 500 days to travel from Earth to Mars	0.0	No	RIGHT	745.7117	RIGHT	304.2266	RIGHT	1540.2707	RIGHT	1525.5622	18.7	0.3	Probable_Truth	RIGHT	RIGHT	5	778.0361	88	51:27.5
118	Computer	S201210	0.666666667	1	2	2	1	0.3	1000.000002	1150.000002	2500.000005	2500.000005	Minor	Wrong_doings	47	You have followed instructions	C2_13	0.05	Easy	I1_38	38	December is the last month of the year	0.0	No	LEFT	221.3389	LEFT	815.3801	RIGHT	1863.55	RIGHT	1387.5806	18.7	0.3	Probable_Lie	RIGHT	RIGHT	1	564.5921466	89	51:52.0
103	Computer	S201210	0.5	1	2	2	1	0.1	1500.000003	1500.000003	2216.666671	1783.333337	Major	Good_deeds	28	You have cursed at your loved ones	C2_43	1.0	Easy	I2_60	25	French is Singapore's official language	0.0	Yes	LEFT	513.6349	RIGHT	1110.565	LEFT	895.6957	LEFT	1044.3066	18.7	0.1	Probable_Truth	RIGHT	RIGHT	6	945.2837803	90	52:16.1
55	Self	S201210	0.5	1	2	2	1	0.3	1433.333336	1150.000002	1500.000003	1650.000003	Minor	Good_deeds	44	You have engaged in drink-driving	C1_23	0.8	Hard	I1_39	23	Feijoa is a type of grape	0.722222222	Yes	RIGHT	104.1335	LEFT	1204.9333	LEFT	1542.2587	RIGHT	2312.6932	18.4	0.3	Probable_Lie	LEFT	RIGHT	1	1629.5956	91	52:41.2
59	Self	S201210	0.5	2	1	1	2	0.1	1000.000002	1216.666669	1933.333337	1783.333337	Minor	Wrong_doings	17	You have kept your promises	C2_30	0.5	Easy	I1_26	26	Cernan was the second last man to walk on the Moon	0.055555556	No	RIGHT	460.0367	RIGHT	304.0064	RIGHT	1684.792	LEFT	3424.0575	18.5	0.1	Probable_Truth	LEFT	RIGHT	5	697.8744	92	53:06.3
22	Self	S201210	0.666666667	1	2	2	1	0.7	1500.000003	1433.333336	1783.333337	1500.000003	Minor	Wrong_doings	47	You have followed instructions	C2_13	0.05	Easy	I1_38	38	December is the last month of the year	0.0	No	RIGHT	504.17	LEFT	946.3338	RIGHT	1136.6185	RIGHT	1133.0082	17.8	0.7	Probable_Lie	LEFT	LEFT	5	876.7045	93	53:29.7
42	Self	S201210	0.833333333	2	1	1	2	0.7	1150.000002	1283.333336	2216.666671	1933.333337	Major	Good_deeds	52	You have sorted your trash into recycling bin	C2_1	1.0	Hard	I2_13	52	It is 20th Century now	0.666666667	No	RIGHT	2968.4911	LEFT	791.615	RIGHT	879.6291	LEFT	864.9245	17.1	0.7	Probable_Lie	RIGHT	RIGHT	1	913.2431	94	53:55.2
4	Self	S201210	0.5	1	2	2	1	0.1	1350.000003	1150.000002	2500.000005	2216.666671	Major	Good_deeds	13	You have extorted money from anyone	C1_58	0.7	Hard	I1_24	24	Animals are living things	0.0	No	RIGHT	977.6153	LEFT	941.5716	LEFT	1160.0677	RIGHT	937.6569	17.0	0.1	Probable_Lie	RIGHT	RIGHT	3	732.6076	95	54:19.8
26	Self	S201210	0.666666667	2	1	1	2	0.7	1500.000003	1433.333336	1933.333337	2350.000005	Major	Good_deeds	42	You have said sorry when you were rude	C2_11	0.65	Easy	I2_31	53	Carnivore refers to meat-eater	0.111111111	No	RIGHT	596.2239	RIGHT	648.7549	RIGHT	1947.48	RIGHT	1975.5457	17.7	0.7	Probable_Truth	LEFT	LEFT	2	690.4738	96	55:35.5
116	Computer	S201210	0.666666667	1	2	2	1	0.2	1500.000003	1500.000003	1933.333337	2216.666671	Major	Good_deeds	9	You have taken part in violent demonstration	C2_17	0.95	Easy	I2_18	6	Saturn's rings are between 30 and 300 feet thick	0.0	No	LEFT	1088.243	RIGHT	586.2725	LEFT	1182.542	RIGHT	2390.9007	17.7	0.2	Probable_Truth	LEFT	LEFT	1	757.960469	97	56:01.2
69	Self	S201210	0.666666667	1	2	2	1	0.8	1433.333336	1500.000003	1650.000003	1783.333337	Minor	Good_deeds	29	You have helped a friend in need	C1_33	0.85	Hard	I1_58	3	Statute of Liberty is in New York	0.833333333	Yes	RIGHT	591.8009	RIGHT	518.4981	RIGHT	1263.7349	RIGHT	1242.7885	18.5	0.8	Probable_Truth	RIGHT	RIGHT	4	960.7997	98	56:24.7
142	Computer	S201210	0.833333333	2	1	2	1	0.8	1500.000003	1066.666669	2066.666671	1783.333337	Minor	Wrong_doings	1	You have illegally stayed in a country	C1_16	0.0	Hard	I2_30	16	Afghan Hound is the first cloned cat	0.833333333	Yes	LEFT	1224.7442	LEFT	601.2	LEFT	1542.7913	LEFT	2819.4748	18.5	0.8	Probable_Lie	LEFT	LEFT	6	831.0736914	99	56:50.7
128	Computer	S201210	0.833333333	1	2	1	2	0.7	1500.000003	1283.333336	1933.333337	2216.666671	Minor	Good_deeds	24	You have held the elevator doors for others	C2_33	0.95	Hard	I1_28	54	Fibers in oranges can be used to make fabric	0.0	No	LEFT	737.0353	LEFT	714.8114	RIGHT	1279.5661	RIGHT	2432.0898	18.5	0.7	Probable_Lie	LEFT	RIGHT	1	824.546952	100	57:16.2
102	Computer	S201210	0.5	1	2	2	1	0.2	1066.666669	1433.333336	2500.000005	1500.000003	Minor	Wrong_doings	43	You have volunteered for a disaster-related humanitarian mission	C2_38	0.05	Easy	I1_10	60	The human's inner ear is larger than a pencil eraser	0.666666667	No	LEFT	832.8217	LEFT	1509.6421	RIGHT	2839.2571	RIGHT	1508.6519	18.5	0.2	Probable_Lie	LEFT	LEFT	4	726.5436598	101	57:42.7
72	Self	S201210	0.666666667	2	1	1	2	0.4	1216.666669	1216.666669	1933.333337	1783.333337	Major	Good_deeds	12	You have stopped using products tested on animals	C1_12	0.55	Hard	I1_2	4	The Seine river is 50 feet above sea level	0.0	No	RIGHT	571.9358	RIGHT	287.3952	RIGHT	3122.8677	RIGHT	3015.9773	18.9	0.4	Probable_Truth	RIGHT	RIGHT	3	593.8366	102	58:09.0
56	Self	S201210	0.5	2	1	1	2	0.5	1433.333336	1433.333336	2350.000005	1500.000003	Major	Good_deeds	30	You have provided shelter for stray animals	C1_17	0.65	Hard	I1_32	2	It sometimes snows in Singapore	0.888888889	No	LEFT	835.4912	LEFT	3232.2731	LEFT	2909.2869	LEFT	1103.4191	18.9	0.5	Probable_Lie	RIGHT	RIGHT	2	1081.9048	103	58:37.5
35	Self	S201210	0.833333333	1	2	1	2	0.2	1500.000003	1216.666669	1650.000003	1500.000003	Minor	Wrong_doings	4	You have been convicted in court	C1_40	0.0	Easy	I2_38	38	Slavery was abolished in Cuba in 1886	1.0	Yes	RIGHT	464.2155	LEFT	1144.3969	LEFT	1003.7886	RIGHT	1776.723	18.7	0.2	Probable_Lie	RIGHT	RIGHT	1	733.985	104	59:01.0
3	Self	S201210	0.5	1	2	1	2	0.2	1150.000002	1066.666669	2216.666671	1783.333337	Minor	Good_deeds	16	You have faked an illness	C1_43	0.95	Hard	I2_25	40	Astatine is the rarest element in the Earth's crust	0.0	Yes	RIGHT	264.5695	RIGHT	463.9341	LEFT	1497.9673	RIGHT	1423.3384	18.9	0.2	Probable_Truth	RIGHT	RIGHT	6	1281.4042	105	59:24.8
52	Self	S201210	0.5	1	2	2	1	0.6	1350.000003	1433.333336	1783.333337	2216.666671	Major	Wrong_doings	27	You have cursed at others	C1_36	0.0	Easy	I2_45	43	Kangaroos live in Africa	0.944444444	Yes	RIGHT	504.8195	LEFT	1265.9857	LEFT	991.7215	LEFT	1649.4934	18.3	0.6	Probable_Lie	LEFT	RIGHT	3	821.1841	106	59:49.3
124	Computer	S201210	0.666666667	2	1	2	1	0.2	1433.333336	1216.666669	1933.333337	1500.000003	Minor	Wrong_doings	6	You have bought cocaine	C1_60	0.0	Easy	I1_13	58	February has 30 days	0.0	Yes	LEFT	839.2494	RIGHT	400.9927	LEFT	1065.3954	LEFT	1576.1618	18.3	0.2	Probable_Truth	RIGHT	RIGHT	5	859.7071437	107	00:12.7
83	Self	S201210	0.833333333	1	2	1	2	0.7	1350.000003	1433.333336	1783.333337	2500.000005	Minor	Wrong_doings	10	You have assisted in a crime	C2_36	0.0	Hard	I2_42	3	Last day of the year is 30th December	0.944444444	No	RIGHT	272.2756	RIGHT	401.4767	LEFT	1366.5084	LEFT	1912.4174	19.0	0.7	Probable_Truth	RIGHT	RIGHT	2	532.2227	108	00:36.8
87	Self	S201210	0.833333333	1	2	2	1	0.5	1216.666669	1150.000002	2066.666671	2350.000005	Minor	Wrong_doings	36	You have started an NGO using your savings	C2_10	0.1	Easy	I1_45	35	It is snowing outside now	0.0	No	RIGHT	527.4619	RIGHT	438.4454	LEFT	1504.1872	LEFT	1301.2037	19.5	0.5	Probable_Truth	LEFT	LEFT	1	659.7732	109	01:00.6
9	Self	S201210	0.5	2	1	1	2	0.8	1350.000003	1500.000003	2500.000005	1500.000003	Minor	Wrong_doings	50	You have helped with household chores	C1_39	0.0	Easy	I1_1	34	It takes 112 years to build the Pisa Tower	0.888888889	Yes	RIGHT	867.3563	RIGHT	344.4584	RIGHT	1303.7209	RIGHT	1607.4622	20.3	0.8	Probable_Truth	LEFT	RIGHT	6	927.3934	110	01:25.1
25	Self	S201210	0.666666667	2	1	1	2	0.2	1433.333336	1350.000003	1500.000003	2500.000005	Minor	Wrong_doings	8	You have stolen something	C2_7	1.0	Hard	I1_48	31	Cleopatra was born in Greece	0.833333333	Yes	RIGHT	851.8488	LEFT	216.1382	LEFT	990.9248	RIGHT	1415.7808	20.1	0.2	Probable_Lie	RIGHT	RIGHT	1	610.0565	111	01:48.5
65	Self	S201210	0.666666667	1	2	1	2	0.3	1000.000002	1350.000003	2216.666671	2500.000005	Major	Wrong_doings	54	You have let a homeless man into your house	C2_29	0.25	Hard	I2_50	50	Mozambique is the world's poorest country	0.833333333	No	RIGHT	328.5755	RIGHT	352.7646	LEFT	2141.3201	LEFT	2264.7647	20.4	0.3	Probable_Truth	RIGHT	RIGHT	3	1180.8542	112	02:14.4
60	Self	S201210	0.5	2	1	2	1	0.4	1283.333336	1283.333336	1783.333337	1650.000003	Major	Good_deeds	45	You have sign up to sponsor a needy child	C2_46	1.0	Easy	I2_41	25	"Statue of Liberty is 151 feet tall"	0.888888889	Yes	RIGHT	723.0969	LEFT	209.1094	RIGHT	3022.6178	RIGHT	1337.1482	20.0	0.4	Probable_Lie	RIGHT	RIGHT	3	766.8605	113	02:39.1
45	Self	S201210	0.833333333	2	1	2	1	0.3	1350.000003	1350.000003	2350.000005	2350.000005	Major	Wrong_doings	20	You have lied to your parents	C1_37	1.0	Easy	I1_12	13	Polish is 20th most spoken language in the World	0.0	Yes	RIGHT	555.9503	RIGHT	209.4771	LEFT	935.5361	RIGHT	1538.053	20.3	0.3	Probable_Truth	RIGHT	RIGHT	3	703.9312	114	03:03.0
115	Computer	S201210	0.666666667	1	2	1	2	0.8	1433.333336	1350.000003	1500.000003	1933.333337	Minor	Good_deeds	13	You have switched off appliances when not in use	C1_51	0.55	Easy	I2_8	8	A square has 3 corners	0.944444444	Yes	RIGHT	696.1282	RIGHT	576.8008	RIGHT	2766.3632	LEFT	1128.2037	21.1	0.8	Probable_Lie	LEFT	LEFT	3	732.2725654	115	03:27.7
66	Self	S201210	0.666666667	1	2	1	2	0.5	1150.000002	1216.666669	1783.333337	2066.666671	Major	Wrong_doings	53	You have intentionally let others cut in line	C1_22	0.7	Hard	I2_46	33	Singapore has four seasons	0.0	No	RIGHT	661.8517	RIGHT	571.18	LEFT	2861.7107	LEFT	1159.7426	21.6	0.5	Probable_Lie	LEFT	LEFT	4	754.3614	116	03:52.5
104	Computer	S201210	0.5	2	1	1	2	0.8	1433.333336	1500.000003	2066.666671	2350.000005	Major	Good_deeds	57	You have engaged in arson	C1_35	0.45	Hard	I2_23	23	Today is Sunday	0.0	No	LEFT	1259.3675	RIGHT	415.7514	LEFT	1290.8664	LEFT	1088.6551	21.6	0.8	Probable_Truth	RIGHT	RIGHT	6	689.820818	117	04:17.1
64	Self	S201210	0.666666667	1	2	1	2	0.7	1066.666669	1066.666669	2500.000005	1933.333337	Minor	Wrong_doings	57	You have a non-judgmental attitude towards everyone	C2_18	0.8	Easy	I2_26	26	Singapore ranked 8th in World's smallest countries	0.0	Yes	RIGHT	320.419	RIGHT	420.9135	RIGHT	2843.0494	RIGHT	2519.0112	22.3	0.7	Probable_Truth	RIGHT	RIGHT	3	747.0113	118	04:43.1
92	Self	S201210	0.833333333	2	1	2	1	0.8	1283.333336	1000.000002	2216.666671	2350.000005	Major	Wrong_doings	28	You have helped your parents when asked to	C2_34	0.85	Easy	I1_17	40	Most plants emit oxygen in the day	0.666666667	Yes	RIGHT	551.8538	RIGHT	231.3128	RIGHT	2175.1725	RIGHT	2418.9707	23.1	0.8	Probable_Truth	RIGHT	RIGHT	3	461.4972	119	05:08.4
106	Computer	S201210	0.5	2	1	1	2	0.6	1283.333336	1350.000003	2500.000005	2216.666671	Minor	Good_deeds	30	You have been physically hurt to protect others	C2_57	1.0	Hard	I1_50	8	Malay is one of the races in Singapore	0.0	Yes	LEFT	876.5634	LEFT	551.9186	RIGHT	2296.509	RIGHT	896.0083	23.1	0.6	Probable_Lie	RIGHT	RIGHT	3	521.6899956	120	05:33.4
99	Computer	S201210	0.5	1	2	1	2	0.5	1350.000003	1283.333336	1783.333337	2350.000005	Minor	Good_deeds	16	You have faked an illness	C1_43	0.95	Hard	I2_25	40	Astatine is the rarest element in the Earth's crust	0.0	Yes	LEFT	711.7887	LEFT	702.2777	LEFT	1331.8763	RIGHT	927.414	23.1	0.5	Probable_Lie	LEFT	RIGHT	3	650.8969755	121	05:57.1
43	Self	S201210	0.833333333	2	1	1	2	0.5	1066.666669	1000.000002	2500.000005	2500.000005	Major	Good_deeds	16	You have shown your appreciation to your teachers	C2_39	0.1	Hard	I2_16	12	The sun rises at night	0.0	No	RIGHT	406.502	RIGHT	312.9298	RIGHT	1363.0814	LEFT	1008.0381	23.6	0.5	Probable_Truth	LEFT	LEFT	1	902.1359	122	06:20.7
98	Computer	S201210	0.5	1	2	1	2	0.7	1216.666669	1000.000002	2350.000005	2066.666671	Major	Good_deeds	38	You have taken part in burglary	C2_14	0.0	Easy	I2_49	49	The Franco-Prussian War occurred in the 19th century	0.055555556	Yes	RIGHT	904.6796	RIGHT	939.2285	LEFT	2261.538	RIGHT	3374.2709	24.3	0.7	Probable_Truth	LEFT	LEFT	2	570.2689797	123	06:48.0
127	Computer	S201210	0.666666667	2	1	2	1	0.5	1216.666669	1500.000003	1500.000003	1650.000003	Minor	Good_deeds	11	You have been arrested	C1_6	0.0	Hard	I1_27	31	The first Olympic Games was held in the 5th century B.C	0.722222222	No	LEFT	1026.8939	RIGHT	263.8778	LEFT	863.7385	RIGHT	2439.538	24.3	0.5	Probable_Truth	LEFT	LEFT	2	624.6459496	124	07:11.6
105	Computer	S201210	0.5	2	1	1	2	0.7	1216.666669	1150.000002	1500.000003	1650.000003	Minor	Wrong_doings	50	You have helped with household chores	C1_39	0.0	Easy	I1_1	34	It takes 112 years to build the Pisa Tower	0.888888889	Yes	LEFT	921.5407	LEFT	304.1129	RIGHT	1249.7912	RIGHT	1431.284	24.3	0.7	Probable_Lie	LEFT	RIGHT	3	517.4809922	125	07:34.1
71	Self	S201210	0.666666667	1	2	2	1	0.2	1350.000003	1000.000002	2350.000005	2216.666671	Major	Good_deeds	22	You have organized a violent protest	C1_57	1.0	Easy	I1_33	46	The Earth is round	0.0	Yes	RIGHT	1312.6873	LEFT	1090.7873	LEFT	1089.4432	RIGHT	1183.534	24.1	0.2	Probable_Lie	LEFT	LEFT	6	707.4486	126	07:59.0
50	Self	S201210	0.5	1	2	1	2	0.1	1283.333336	1066.666669	1650.000003	2066.666671	Major	Wrong_doings	5	You have returned your trays in food courts	C1_44	1.0	Easy	I1_29	28	The hyoid bone is the only jointless bone	0.0	No	RIGHT	239.7682	LEFT	1023.6682	RIGHT	2974.0406	LEFT	2184.2486	24.0	0.1	Probable_Lie	RIGHT	RIGHT	1	787.379	127	08:24.8
84	Self	S201210	0.833333333	1	2	2	1	0.4	1500.000003	1283.333336	2216.666671	1650.000003	Major	Wrong_doings	46	You have participated in a scamming business	C1_46	0.65	Easy	I2_12	45	There is typically 0.6 grams of mercury in glass thermometer	0.055555556	Yes	RIGHT	376.138	RIGHT	425.1604	LEFT	2038.8415	RIGHT	2471.3897	24.4	0.4	Probable_Truth	RIGHT	RIGHT	5	491.5043	128	08:49.9
