index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
23	Self	S210120B	0.6666666666666666	1	2	2	1	0.7	1216.6666691	1283.3333359	2500.000005	1500.000003	Minor	Wrong_doings	27	You have complimented others for good work	C2_38	0.0	Easy	I2_12	50	North Korea is more developed than South Korea	0.0	No	RIGHT	1136.0169000000724	LEFT	1020.3065999999126	RIGHT	1413.8876999999184	Time_Max_Exceeded	5000.158499999998	10.3	0.7	Probable_Lie	RIGHT	RIGHT	1	1955.9191000000735	10	2021-01-20 14:50:30.119786
51	Self	S210120B	0.5	1	2	1	2	0.6	1066.6666688	1433.3333362	2066.6666708	2350.0000047	Minor	Good_deeds	19	You have a non-judgmental attitude towards everyone	C2_53	0.55	Hard	I2_54	54	A square has 3 corners	0.0	Yes	RIGHT	439.9923999999373	RIGHT	901.5438000000132	RIGHT	1824.6123000000125	LEFT	1343.0835000000343	10.9	0.6	Probable_Truth	RIGHT	RIGHT	5	2458.675700000072	11	2021-01-20 14:50:56.584124
12	Self	S210120B	0.5	2	1	2	1	0.7	1500.000003	1000.000002	1783.3333369	2216.6666711000003	Major	Good_deeds	35	You have participated in a scamming business	C1_20	0.05	Easy	I2_35	39	Summer is hotter than winter	0.0	Yes	RIGHT	762.6439999999093	LEFT	1384.3860000000632	LEFT	1623.8592000000835	RIGHT	2145.679800000039	10.2	0.7	Probable_Lie	RIGHT	RIGHT	2	2621.7484000000013	12	2021-01-20 14:51:24.191673
123	Computer	S210120B	0.6666666666666666	2	1	1	2	0.4	1350.0000027	1283.3333359	1783.3333369	2500.000005	Major	Wrong_doings	39	You have done something against your values	C2_43	1.0	Easy	I2_27	27	Airbags in cars are filled with sodium azide	0.666666666666667	No	LEFT	2055.19419999996	RIGHT	799.7808000000077	LEFT	2004.917300000102	RIGHT	3565.7489999999825	10.2	0.4	Probable_Lie	LEFT	RIGHT	1	835.0498582848619	13	2021-01-20 14:51:52.936886
130	Computer	S210120B	0.8333333333333334	1	2	1	2	0.5	1066.6666688	1066.6666688	2500.000005	1783.3333369	Major	Wrong_doings	58	You have borrowed things and never returned	C2_33	0.65	Hard	I2_44	17	Most plants emit oxygen in the day	0.0555555555555556	No	LEFT	728.16320000004	LEFT	1008.0540999999812	LEFT	4049.368700000059	RIGHT	1663.7223000000176	10.2	0.5	Probable_Lie	LEFT	RIGHT	1	812.1792442136151	14	2021-01-20 14:52:20.191954
127	Computer	S210120B	0.6666666666666666	2	1	2	1	0.8	1000.000002	1500.000003	2500.000005	2350.0000047	Minor	Good_deeds	6	You have volunteered every week for many years	C2_9	1.0	Easy	I2_43	27	Hot chocolate was created by the Mayan culture	0.722222222222222	Yes	LEFT	1413.8218999999026	LEFT	784.0228000000025	RIGHT	1878.133999999932	RIGHT	1780.5649000000583	10.2	0.8	Probable_Lie	RIGHT	RIGHT	2	612.414740008489	15	2021-01-20 14:52:46.584859
53	Self	S210120B	0.5	1	2	2	1	0.7	1283.3333359	1150.0000023	2500.000005	1500.000003	Major	Wrong_doings	53	You have helped a friend in need	C1_57	0.0	Easy	I1_15	34	Acoustic Kitty refers to cat with implants	0.833333333333333	Yes	LEFT	1336.6888000000472	LEFT	1602.671600000008	RIGHT	1151.1015000000953	LEFT	4795.749999999998	10.2	0.7	Probable_Lie	RIGHT	LEFT	4	2541.421200000059	16	2021-01-20 14:53:17.024677
48	Self	S210120B	0.5	1	2	1	2	0.1	1350.0000027	1066.6666688	1500.000003	1650.0000033	Minor	Good_deeds	34	You have signed up as a bone marrow donor	C2_19	0.1	Easy	I2_56	11	The first Grammy awards was held in 1959	0.0	No	RIGHT	607.596199999989	RIGHT	732.9485999999861	RIGHT	1399.3406000000732	RIGHT	2086.910499999931	10.3	0.1	Probable_Truth	RIGHT	LEFT	2	2757.3218999999654	17	2021-01-20 14:53:42.751206
64	Self	S210120B	0.6666666666666666	1	2	1	2	0.8	1000.000002	1500.000003	2500.000005	2350.0000047	Major	Wrong_doings	14	You have rescued others from a catastrophe	C1_15	0.0	Easy	I2_58	40	Obama is the USA president now	0.0	Yes	RIGHT	591.2990000000491	RIGHT	570.9132999999156	RIGHT	1363.7208999999757	LEFT	1487.5509999999394	11.1	0.8	Probable_Truth	LEFT	LEFT	2	1882.1247999999289	18	2021-01-20 14:54:08.574920
71	Self	S210120B	0.6666666666666666	1	2	2	1	0.3	1216.6666691	1283.3333359	2216.6666711000003	1783.3333369	Major	Good_deeds	15	You have offered a listening ear to a friend	C2_40	0.95	Hard	I2_33	9	There are 6000 spoken languages in the World	0.777777777777778	Yes	RIGHT	647.2524000000703	RIGHT	647.6187999999183	RIGHT	1614.6298999999544	RIGHT	2268.20680000003	11.400000000000002	0.3	Probable_Truth	RIGHT	RIGHT	3	1414.8087000000942	19	2021-01-20 14:54:34.239524
47	Self	S210120B	0.8333333333333334	2	1	2	1	0.4	1066.6666688	1433.3333362	2350.0000047	1933.3333372	Minor	Wrong_doings	36	You have used a fake name online	C2_31	0.55	Hard	I2_23	17	Nomophobia is the fear of being without a phone or computer	1.0	Yes	RIGHT	852.0948000000317	RIGHT	385.4012000000466	LEFT	1064.3037999999478	RIGHT	3668.278200000032	11.800000000000002	0.4	Probable_Truth	LEFT	LEFT	1	971.4654000000564	20	2021-01-20 14:55:00.535992
115	Computer	S210120B	0.6666666666666666	1	2	1	2	0.5	1066.6666688	1150.0000023	2350.0000047	2066.6666708	Minor	Wrong_doings	31	You have bought cocaine	C2_34	1.0	Easy	I2_60	12	The Eiffel Tower is in Paris	0.777777777777778	No	LEFT	640.3937000000042	LEFT	1517.7578999999923	LEFT	1230.14969999997	RIGHT	1240.5719999999292	11.800000000000002	0.5	Probable_Lie	LEFT	RIGHT	2	858.3663824522648	21	2021-01-20 14:55:25.223923
100	Computer	S210120B	0.5	1	2	2	1	0.5	1350.0000027	1000.000002	2216.6666711000003	2500.000005	Major	Good_deeds	18	You have started an NGO using your savings	C2_11	0.0	Hard	I2_8	52	It is night time now	0.0	No	LEFT	752.2507000001042	RIGHT	2058.6463999999296	RIGHT	1470.620999999937	LEFT	1481.4609999999675	11.800000000000002	0.5	Probable_Truth	RIGHT	RIGHT	6	715.1890659933252	22	2021-01-20 14:55:51.335452
117	Computer	S210120B	0.6666666666666666	1	2	2	1	0.8	1283.3333359	1433.3333362	1650.0000033	1783.3333369	Major	Good_deeds	1	You have helped your parents when asked to	C2_27	0.95	Hard	I2_52	51	Astatine is the rarest element in the Earth's crust	0.0555555555555556	Yes	LEFT	927.3646999999984	RIGHT	608.4926999999425	RIGHT	1831.6206000000648	LEFT	2883.4196000000247	11.800000000000002	0.8	Probable_Truth	RIGHT	LEFT	2	564.4735470442057	23	2021-01-20 14:56:16.872842
83	Self	S210120B	0.8333333333333334	1	2	1	2	0.4	1216.6666691	1066.6666688	1650.0000033	2216.6666711000003	Major	Wrong_doings	33	You have failed to keep promises	C2_57	1.0	Easy	I1_29	29	Earth's atmosphere extends up to 10,000km into space	0.0	Yes	LEFT	968.3317000000216	LEFT	2398.7211999999545	LEFT	2026.095299999952	RIGHT	1647.3849999999857	11.800000000000002	0.4	Probable_Lie	RIGHT	RIGHT	1	1405.9780999999705	24	2021-01-20 14:56:44.041826
68	Self	S210120B	0.6666666666666666	1	2	2	1	0.7	1150.0000023	1150.0000023	1500.000003	1500.000003	Major	Wrong_doings	43	You have taken part in violent demonstration	C1_43	0.0	Hard	I2_40	41	The Amazon forest covers an area of 1 billion acres	0.0	Yes	RIGHT	343.61199999989367	RIGHT	741.1790999999539	LEFT	1951.0697999999136	RIGHT	2318.480500000078	12.500000000000002	0.7	Probable_Truth	RIGHT	RIGHT	3	1946.3975999999548	25	2021-01-20 14:57:09.215719
128	Computer	S210120B	0.8333333333333334	1	2	1	2	0.2	1000.000002	1283.3333359	2216.6666711000003	2350.0000047	Minor	Good_deeds	22	You have been physically hurt to protect others	C1_7	0.0	Hard	I1_53	47	Singapore is a poor country	0.0555555555555556	No	LEFT	424.6381000000383	LEFT	1944.316099999924	RIGHT	2259.302800000114	LEFT	960.0523000001432	12.500000000000002	0.2	Probable_Lie	RIGHT	LEFT	5	633.2940723320023	26	2021-01-20 14:57:34.855860
14	Self	S210120B	0.5	2	1	2	1	0.2	1433.3333362	1216.6666691	2350.0000047	2500.000005	Major	Good_deeds	51	You have violated a traffic law	C1_27	0.0	Easy	I1_44	25	A dog has four legs	0.0	No	RIGHT	1955.3650000000289	RIGHT	1744.1115000001446	LEFT	1152.3655999999391	RIGHT	998.0269999998654	12.7	0.2	Probable_Lie	LEFT	LEFT	6	2717.330299999958	27	2021-01-20 14:58:03.495205
44	Self	S210120B	0.8333333333333334	2	1	2	1	0.6	1433.3333362	1350.0000027	1933.3333372	1783.3333369	Major	Good_deeds	56	You have engaged in drink-driving	C1_23	0.7	Hard	I2_21	35	Singapore is a country	0.0	Yes	RIGHT	3617.19549999998	LEFT	2300.3797999999733	LEFT	888.3043000000725	RIGHT	1250.8445000000847	12.1	0.6	Probable_Lie	RIGHT	RIGHT	1	880.3213999999571	28	2021-01-20 14:58:31.511304
99	Computer	S210120B	0.5	1	2	1	2	0.1	1000.000002	1216.6666691	2500.000005	2350.0000047	Major	Wrong_doings	1	You have organized a violent protest	C1_46	0.65	Easy	I2_28	22	Saturn's rings are between 30 and 300 feet thick	0.944444444444444	No	LEFT	1200.602900000149	RIGHT	1659.1009999999642	LEFT	1593.4890999999425	RIGHT	1926.2599999999568	12.1	0.1	Probable_Truth	LEFT	LEFT	3	935.9882396171045	29	2021-01-20 14:58:58.463638
74	Self	S210120B	0.6666666666666666	2	1	1	2	0.6	1216.6666691	1283.3333359	2500.000005	1783.3333369	Minor	Good_deeds	40	You have eaten something in the MRT train	C2_25	1.0	Easy	I2_36	38	Red is a color	0.888888888888889	No	RIGHT	1699.9842000000172	RIGHT	616.2822999999662	LEFT	2009.1466999999736	RIGHT	1000.7554999999684	12.7	0.6	Probable_Lie	RIGHT	RIGHT	1	997.9558999998516	30	2021-01-20 14:59:24.143727
106	Computer	S210120B	0.5	2	1	1	2	0.3	1500.000003	1283.3333359	2350.0000047	1933.3333372	Minor	Wrong_doings	45	You have started a hotline for victims of bully	C2_30	0.95	Hard	I1_39	41	Lehman Brothers went bankrupt on 20th September	0.833333333333333	Yes	LEFT	2001.771599999984	LEFT	976.3605000000553	RIGHT	2868.8842999999906	RIGHT	3102.9395999999	12.7	0.3	Probable_Lie	RIGHT	LEFT	5	588.0504631150962	31	2021-01-20 14:59:53.311635
114	Computer	S210120B	0.6666666666666666	1	2	1	2	0.3	1350.0000027	1283.3333359	2216.6666711000003	2500.000005	Major	Good_deeds	49	You have lied to your parents	C2_1	1.0	Hard	I2_51	52	Dutch is the 6th Europe's most widely spoken language	0.888888888888889	No	LEFT	760.4409000000487	RIGHT	1033.659899999975	LEFT	1156.5214000002015	RIGHT	1912.0358000000124	12.7	0.3	Probable_Lie	LEFT	LEFT	3	633.1208374937122	32	2021-01-20 15:00:18.727302
84	Self	S210120B	0.8333333333333334	1	2	2	1	0.6	1066.6666688	1283.3333359	1500.000003	2066.6666708	Minor	Good_deeds	24	You have bought cigarettes for a minor	C2_8	0.85	Easy	I2_50	46	It is 20th Century now	0.0	Yes	LEFT	449.9846999999591	LEFT	3261.29119999996	LEFT	1366.7892000000847	LEFT	2684.758999999985	12.7	0.6	Probable_Lie	LEFT	LEFT	6	1104.928100000052	33	2021-01-20 15:00:46.087150
87	Self	S210120B	0.8333333333333334	1	2	2	1	0.8	1433.3333362	1216.6666691	1783.3333369	1783.3333369	Major	Wrong_doings	57	You have kept your promises	C1_59	1.0	Hard	I1_46	12	Christmas Day is in March	0.833333333333333	No	RIGHT	879.9398999999539	RIGHT	650.3629999999703	RIGHT	1047.4850999999037	LEFT	1721.2471000000278	13.500000000000002	0.8	Probable_Truth	LEFT	LEFT	1	1278.8734999999178	34	2021-01-20 15:01:10.455659
50	Self	S210120B	0.5	1	2	1	2	0.4	1433.3333362	1216.6666691	2216.6666711000003	2216.6666711000003	Major	Wrong_doings	6	You have been arrested	C1_34	0.25	Easy	I1_11	15	Some owl species hunt fish	0.722222222222222	No	LEFT	1040.085999999974	LEFT	1265.0729000001777	LEFT	935.955100000001	RIGHT	2360.148900000013	13.500000000000002	0.4	Probable_Lie	RIGHT	LEFT	6	2043.7181999998304	35	2021-01-20 15:01:37.758938
77	Self	S210120B	0.6666666666666666	2	1	2	1	0.1	1066.6666688	1500.000003	2216.6666711000003	1933.3333372	Minor	Wrong_doings	50	You have sign up to sponsor a needy child	C2_60	0.7	Hard	I1_3	2	Africa is the continent with the least rainfall	0.0	Yes	LEFT	646.7952000000423	LEFT	1336.710499999981	RIGHT	2158.8343999999324	RIGHT	3149.092200000041	13.500000000000002	0.1	Probable_Lie	LEFT	LEFT	5	1473.943699999836	36	2021-01-20 15:02:05.815679
120	Computer	S210120B	0.6666666666666666	2	1	1	2	0.6	1150.0000023	1216.6666691	2350.0000047	1933.3333372	Major	Good_deeds	43	You have kidnapped someone	C1_39	0.15	Hard	I1_32	32	Today is a weekday	0.833333333333333	No	LEFT	1209.2832000000726	LEFT	553.3096999999998	LEFT	835.2049000000079	RIGHT	1160.0012000001243	13.500000000000002	0.6	Probable_Lie	RIGHT	RIGHT	1	575.0203679218323	37	2021-01-20 15:02:29.359346
39	Self	S210120B	0.8333333333333334	1	2	2	1	0.4	1283.3333359	1500.000003	1500.000003	1650.0000033	Minor	Wrong_doings	29	You have volunteered for a disaster-related humanitarian mission	C1_22	0.05	Easy	I1_47	55	Beer is an alcoholic drink	0.0	Yes	RIGHT	392.6401999999598	RIGHT	821.4253999999528	RIGHT	1713.1901999998718	RIGHT	1150.8126999999604	13.900000000000002	0.4	Probable_Truth	RIGHT	RIGHT	2	2089.32179999988	38	2021-01-20 15:02:54.031479
2	Self	S210120B	0.5	1	2	1	2	0.3	1500.000003	1433.3333362	2350.0000047	1933.3333372	Minor	Good_deeds	29	You have stopped using products tested on animals	C1_50	1.0	Easy	I2_22	4	December is the last month of the year	0.833333333333333	No	LEFT	840.1496999999836	LEFT	1491.480700000011	RIGHT	1589.2868000000817	RIGHT	1175.5981999999676	13.900000000000002	0.3	Probable_Lie	RIGHT	RIGHT	2	1795.2013999999965	39	2021-01-20 15:03:20.711443
81	Self	S210120B	0.8333333333333334	1	2	1	2	0.2	1150.0000023	1150.0000023	1933.3333372	1500.000003	Major	Good_deeds	46	You have attended all lectures as a student	C1_9	0.85	Hard	I2_3	50	The Moon orbits around the Earth	0.777777777777778	No	RIGHT	488.27840000012657	RIGHT	2980.295000000069	RIGHT	1644.8643000001084	RIGHT	2975.347000000056	14.1	0.2	Probable_Lie	RIGHT	RIGHT	1	959.4130000000404	40	2021-01-20 15:03:48.071241
121	Computer	S210120B	0.6666666666666666	2	1	1	2	0.2	1066.6666688	1350.0000027	1500.000003	1783.3333369	Major	Wrong_doings	19	You have extorted money from anyone	C1_37	0.85	Hard	I1_27	43	A caterpillar has more muscle than a human	0.111111111111111	Yes	LEFT	972.441500000059	LEFT	624.344100000144	LEFT	1228.9024000001518	RIGHT	1007.9163999998856	14.1	0.2	Probable_Lie	LEFT	RIGHT	2	557.1817901013918	41	2021-01-20 15:04:10.727880
108	Computer	S210120B	0.5	2	1	2	1	0.2	1066.6666688	1150.0000023	2066.6666708	1500.000003	Major	Good_deeds	35	You have participated in a scamming business	C1_20	0.05	Easy	I2_35	39	Summer is hotter than winter	0.0	Yes	LEFT	774.4548999999097	RIGHT	872.7682999999615	LEFT	1280.0900999998248	RIGHT	1319.2619999999806	14.1	0.2	Probable_Truth	RIGHT	RIGHT	6	865.8031669102063	42	2021-01-20 15:04:34.191659
89	Self	S210120B	0.8333333333333334	2	1	1	2	0.7	1150.0000023	1216.6666691	2216.6666711000003	2350.0000047	Major	Wrong_doings	3	You have sorted your trash into recycling bin	C1_11	0.65	Hard	I2_26	48	The Seine river is 50 feet above sea level	0.0	Yes	RIGHT	584.7985000000335	RIGHT	558.1772000000456	RIGHT	1315.291600000137	RIGHT	1951.5317000000323	14.8	0.7	Probable_Truth	LEFT	LEFT	1	1135.9840000000077	43	2021-01-20 15:04:59.246957
49	Self	S210120B	0.5	1	2	1	2	0.8	1000.000002	1350.0000027	1783.3333369	2066.6666708	Minor	Wrong_doings	54	You have intentionally let others cut in line	C2_24	1.0	Easy	I2_34	57	Nanyang Technological University is in Australia	0.944444444444444	No	RIGHT	864.2918000000464	RIGHT	2089.0826999998358	LEFT	3543.404200000168	LEFT	1536.1167000000933	15.6	0.8	Probable_Lie	LEFT	LEFT	5	4027.960499999836	44	2021-01-20 15:05:30.078821
98	Computer	S210120B	0.5	1	2	1	2	0.3	1216.6666691	1350.0000027	2066.6666708	2066.6666708	Minor	Good_deeds	29	You have stopped using products tested on animals	C1_50	1.0	Easy	I2_22	4	December is the last month of the year	0.833333333333333	No	LEFT	640.1235999999244	LEFT	608.732400000008	RIGHT	1351.3393999999153	RIGHT	1496.5071000001444	15.6	0.3	Probable_Lie	RIGHT	LEFT	5	868.1973653384136	45	2021-01-20 15:05:54.310373
70	Self	S210120B	0.6666666666666666	1	2	2	1	0.1	1500.000003	1000.000002	1783.3333369	1650.0000033	Major	Good_deeds	42	You have stolen something	C2_7	0.05	Hard	I1_33	33	A triangle has three sides	0.666666666666667	No	LEFT	672.8038000001106	LEFT	1178.71080000009	LEFT	1153.6164000001463	RIGHT	1231.3232999999857	15.6	0.1	Probable_Lie	RIGHT	RIGHT	1	801.3498000000254	46	2021-01-20 15:06:17.854599
1	Self	S210120B	0.5	1	2	1	2	0.8	1216.6666691	1283.3333359	1783.3333369	1783.3333369	Major	Good_deeds	11	You have returned your trays in food courts	C1_29	1.0	Hard	I2_46	31	Algeria is Africa's second largest country	0.777777777777778	Yes	RIGHT	441.116299999976	RIGHT	1635.152699999935	RIGHT	1459.2462000000523	RIGHT	1576.149500000156	16.400000000000002	0.8	Probable_Lie	RIGHT	LEFT	4	2173.741599999857	47	2021-01-20 15:06:43.774890
55	Self	S210120B	0.5	1	2	2	1	0.5	1150.0000023	1500.000003	1933.3333372	1933.3333372	Major	Good_deeds	24	You have engaged in money laundering	C1_16	0.0	Hard	I2_49	54	Vegetarians can eat vegetable products	0.0	Yes	RIGHT	489.099699999997	RIGHT	1268.4289999999692	LEFT	1120.1462000001357	RIGHT	3643.778099999963	16.900000000000002	0.5	Probable_Lie	LEFT	RIGHT	2	1107.9359000000295	48	2021-01-20 15:08:05.007502
11	Self	S210120B	0.5	2	1	1	2	0.8	1066.6666688	1283.3333359	1933.3333372	2066.6666708	Minor	Wrong_doings	13	You have taken months off to volunteer	C1_51	0.75	Hard	I1_25	44	Arabi is the oldest surviving breed of horse	0.888888888888889	Yes	RIGHT	811.9156000000203	RIGHT	392.92090000003554	RIGHT	2024.4822999998175	RIGHT	2920.182700000169	17.700000000000003	0.8	Probable_Truth	RIGHT	LEFT	2	1305.14119999998	49	2021-01-20 15:08:31.382847
0	Self	S210120B	0.5	1	2	1	2	0.1	1350.0000027	1500.000003	2216.6666711000003	2066.6666708	Minor	Good_deeds	46	You have cheated on a test	C2_59	0.1	Hard	I1_52	2	There are 7 days in a week	0.666666666666667	Yes	RIGHT	1448.2454000001326	RIGHT	2631.524899999931	LEFT	1000.0107000000752	RIGHT	982.6388999999836	17.800000000000004	0.1	Probable_Lie	LEFT	LEFT	4	2678.4662000000026	50	2021-01-20 15:08:59.830435
43	Self	S210120B	0.8333333333333334	2	1	1	2	0.8	1216.6666691	1216.6666691	2066.6666708	2216.6666711000003	Major	Wrong_doings	23	You have started a movement to support a cause	C1_36	0.0	Easy	I2_17	6	It takes 112 years to build the Pisa Tower	0.944444444444444	No	RIGHT	567.0444999998381	RIGHT	432.21779999998944	RIGHT	1595.573700000159	RIGHT	2062.8229999999803	18.600000000000005	0.8	Probable_Truth	RIGHT	RIGHT	6	1597.6035999999567	51	2021-01-20 15:09:25.374499
9	Self	S210120B	0.5	2	1	1	2	0.5	1150.0000023	1150.0000023	2500.000005	1500.000003	Major	Wrong_doings	20	You have held the elevator doors for others	C2_13	0.0	Easy	I2_41	31	The hyoid bone is the only jointless bone	0.0555555555555556	No	RIGHT	1925.327699999798	RIGHT	320.4160000000229	RIGHT	1295.9860999999364	RIGHT	2487.90310000004	19.100000000000005	0.5	Probable_Lie	RIGHT	LEFT	4	2121.690499999886	52	2021-01-20 15:09:52.398195
62	Self	S210120B	0.5	2	1	2	1	0.3	1150.0000023	1500.000003	2066.6666708	1650.0000033	Minor	Good_deeds	17	You have bribed a police officer	C2_48	0.7	Easy	I1_37	10	There is typically 0.6 grams of mercury in glass thermometer	0.833333333333333	Yes	RIGHT	1607.1179999999003	RIGHT	544.859200000019	LEFT	840.7847000000856	RIGHT	3742.9829999998674	19.40000000000001	0.3	Probable_Lie	RIGHT	RIGHT	1	1589.148699999896	53	2021-01-20 15:10:19.662892
